scenario_id,timestamp_s,ue_id,user_index,cqi_now,previous_quality,distance_m,mean_resource_cost
simu5g_00000847,43.7,4,5,15,1,105.0610759800123,3.333333
simu5g_00000847,43.7,5,6,15,1,98.14301554939621,3.166667
simu5g_00000849,43.8,0,0,15,1,97.24414070984186,3.166667
simu5g_00000849,43.8,1,1,15,1,90.8108156413285,3.166667
simu5g_00000849,43.8,15,2,7,1,110.87933778779667,5.333333
simu5g_00000849,43.8,2,3,15,1,87.34586124026494,3.166667
simu5g_00000849,43.8,3,4,15,1,86.92292983656574,3.166667
simu5g_00000849,43.8,4,5,15,1,105.51287381750714,3.333333
simu5g_00000849,43.8,5,6,15,1,98.45620313271688,3.166667
simu5g_00000851,43.9,0,0,15,1,97.6928091834685,3.166667
simu5g_00000851,43.9,1,1,15,1,91.10894067874189,3.166667
simu5g_00000851,43.9,15,2,7,1,111.39611222933591,5.500000
simu5g_00000851,43.9,2,3,15,1,87.47475950355202,3.166667
simu5g_00000851,43.9,3,4,15,1,86.84830524018703,3.166667
simu5g_00000851,43.9,4,5,15,1,105.97265673511176,3.333333
simu5g_00000851,43.9,5,6,15,1,98.77844841084442,3.166667
