dispersion,seed,scenario_index,method,utility,adr_kbps
low,10,1,CQI k-means,0.9437778083170862,6967.333333333333
low,10,1,CQI k-means (k-means++),0.9437778083170862,6967.333333333333
low,10,1,Resource-cost k-means,0.9362174992880148,7409.333333333333
low,10,1,Resource-cost k-means (k-means++),0.9362174992880148,7409.333333333333
low,10,1,Multi-feature k-means,0.9466856194821134,6797.333333333333
low,10,1,Multi-feature k-means (k-means++),0.9464917654044448,6808.666666666667
low,10,1,CQI+resource-cost joint k-means (single clustering),0.9362174992880148,7409.333333333333
low,10,1,"CQI+resource-cost hybrid (paper method, union)",0.9437778083170862,6967.333333333333
low,10,1,CQI+cost+joint 3-way union,0.9437778083170862,6967.333333333333
low,10,2,No grouping,0.9326666666666669,7500.0
low,10,2,CQI k-means,0.9417778083170861,6967.333333333333
low,10,2,CQI k-means (k-means++),0.9417778083170861,6967.333333333333
low,10,2,Resource-cost k-means,0.9342174992880147,7409.333333333333
low,10,2,Resource-cost k-means (k-means++),0.9342174992880147,7409.333333333333
low,10,2,Multi-feature k-means,0.9460662432361385,6638.666666666667
low,10,2,Multi-feature k-means (k-means++),0.9460662432361385,6638.666666666667
low,10,2,CQI+resource-cost joint k-means (single clustering),0.9342174992880147,7409.333333333333
low,10,2,"CQI+resource-cost hybrid (paper method, union)",0.9417778083170861,6967.333333333333
low,10,2,CQI+cost+joint 3-way union,0.9417778083170861,6967.333333333333
low,10,3,No grouping,0.94,7500.0
low,10,3,CQI k-means,0.9574468669901641,6480.0
low,10,3,CQI k-means (k-means++),0.9574468669901641,6480.0
low,10,3,Resource-cost k-means,0.94,7500.0
low,10,3,Resource-cost k-means (k-means++),0.9403877081553369,7477.333333333333
low,10,3,Multi-feature k-means,0.9526005150484519,6763.333333333333
low,10,3,Multi-feature k-means (k-means++),0.9526005150484519,6763.333333333333
low,10,3,CQI+resource-cost joint k-means (single clustering),0.953688281209281,6442.666666666667
low,10,3,"CQI+resource-cost hybrid (paper method, union)",0.9574468669901641,6480.0
low,10,3,CQI+cost+joint 3-way union,0.9574468669901641,6480.0
low,10,4,No grouping,0.930666666666667,7500.0
low,10,4,CQI k-means,0.9395839542394174,6978.666666666667
low,10,4,CQI k-means (k-means++),0.9395839542394174,6978.666666666667
low,10,4,Resource-cost k-means,0.9329929155986887,7364.0
low,10,4,Resource-cost k-means (k-means++),0.9329929155986887,7364.0
low,10,4,Multi-feature k-means,0.9403593705500914,6933.333333333333
low,10,4,Multi-feature k-means (k-means++),0.940165516472423,6944.666666666667
low,10,4,CQI+resource-cost joint k-means (single clustering),0.9329929155986887,7364.0
low,10,4,"CQI+resource-cost hybrid (paper method, union)",0.9395839542394174,6978.666666666667
low,10,4,CQI+cost+joint 3-way union,0.9395839542394174,6978.666666666667
low,10,5,No grouping,0.9313333333333337,7500.0
low,10,5,CQI k-means,0.9394752045954103,7024.0
low,10,5,CQI k-means (k-means++),0.9394752045954103,7024.0
low,10,5,Resource-cost k-means,0.9328841659546815,7409.333333333333
low,10,5,Resource-cost k-means (k-means++),0.9328841659546815,7409.333333333333
low,10,5,Multi-feature k-means,0.9447092646924593,6718.0
low,10,5,Multi-feature k-means (k-means++),0.9447092646924593,6718.0
low,10,5,CQI+resource-cost joint k-means (single clustering),0.9321087496440076,7454.666666666667
low,10,5,"CQI+resource-cost hybrid (paper method, union)",0.9394752045954103,7024.0
low,10,5,CQI+cost+joint 3-way union,0.9394752045954103,7024.0
low,10,6,No grouping,0.9300000000000002,7500.0
low,10,6,CQI k-means,0.938917287572751,6978.666666666667
low,10,6,CQI k-means (k-means++),0.938917287572751,6978.666666666667
low,10,6,Resource-cost k-means,0.9315508326213482,7409.333333333333
low,10,6,Resource-cost k-means (k-means++),0.9315508326213482,7409.333333333333
low,10,6,Multi-feature k-means,0.9381418712620768,7024.0
low,10,6,Multi-feature k-means (k-means++),0.9381418712620768,7024.0
low,10,6,CQI+resource-cost joint k-means (single clustering),0.9327012285064393,6134.666666666667
low,10,6,"CQI+resource-cost hybrid (paper method, union)",0.938917287572751,6978.666666666667
low,10,6,CQI+cost+joint 3-way union,0.938917287572751,6978.666666666667
low,10,7,No grouping,0.9293333333333336,7500.0
low,10,7,CQI k-means,0.9382506209060841,6978.666666666667
low,10,7,CQI k-means (k-means++),0.9382506209060841,6978.666666666667
low,10,7,Resource-cost k-means,0.9306903118770129,7420.666666666667
low,10,7,Resource-cost k-means (k-means++),0.930302603721676,7443.333333333333
low,10,7,Multi-feature k-means,0.9429031187701279,6706.666666666667
low,10,7,Multi-feature k-means (k-means++),0.9429031187701279,6706.666666666667
low,10,7,CQI+resource-cost joint k-means (single clustering),0.9306903118770129,7420.666666666667
low,10,7,"CQI+resource-cost hybrid (paper method, union)",0.9382506209060841,6978.666666666667
low,10,7,CQI+cost+joint 3-way union,0.9382506209060841,6978.666666666667
low,10,8,No grouping,0.9280000000000003,7500.0
low,10,8,CQI k-means,0.9361418712620768,7024.0
low,10,8,CQI k-means (k-means++),0.9361418712620768,7024.0
low,10,8,Resource-cost k-means,0.9297446866990167,7398.0
low,10,8,Resource-cost k-means (k-means++),0.9297446866990167,7398.0
low,10,8,Multi-feature k-means,0.9400189528154467,6797.333333333333
low,10,8,Multi-feature k-means (k-means++),0.9400189528154467,6797.333333333333
low,10,8,CQI+resource-cost joint k-means (single clustering),0.9287754163106741,7454.666666666667
low,10,8,"CQI+resource-cost hybrid (paper method, union)",0.9361418712620768,7024.0
low,10,8,CQI+cost+joint 3-way union,0.9361418712620768,7024.0
low,10,9,No grouping,0.9240000000000002,7500.0
low,10,9,CQI k-means,0.9329172875727509,6978.666666666667
low,10,9,CQI k-means (k-means++),0.9329172875727509,6978.666666666667
low,10,9,Resource-cost k-means,0.9249692703883425,7443.333333333333
low,10,9,Resource-cost k-means (k-means++),0.9249692703883425,7443.333333333333
low,10,9,Multi-feature k-means,0.9352435365047727,6842.666666666667
low,10,9,Multi-feature k-means (k-means++),0.9352435365047727,6842.666666666667
low,10,9,CQI+resource-cost joint k-means (single clustering),0.9249692703883425,7443.333333333333
low,10,9,"CQI+resource-cost hybrid (paper method, union)",0.9329172875727509,6978.666666666667
low,10,9,CQI+cost+joint 3-way union,0.9329172875727509,6978.666666666667
low,10,10,No grouping,0.9253333333333338,7500.0
low,10,10,CQI k-means,0.9321182260517308,7103.333333333333
low,10,10,CQI k-means (k-means++),0.9321182260517308,7103.333333333333
low,10,10,Resource-cost k-means,0.9259148955663392,7466.0
low,10,10,Resource-cost k-means (k-means++),0.9259148955663392,7466.0
low,10,10,Multi-feature k-means,0.9371584320711115,6808.666666666667
low,10,10,Multi-feature k-means (k-means++),0.9371584320711115,6808.666666666667
low,10,10,CQI+resource-cost joint k-means (single clustering),0.942546590616544,6186.0
low,10,10,"CQI+resource-cost hybrid (paper method, union)",0.9321182260517308,7103.333333333333
low,10,10,CQI+cost+joint 3-way union,0.942546590616544,6186.0
low,10,11,No grouping,0.9260000000000003,7500.0
low,10,11,CQI k-means,0.9351111416504195,6967.333333333333
low,10,11,CQI k-means (k-means++),0.9351111416504195,6967.333333333333
low,10,11,Resource-cost k-means,0.9273569785436797,7420.666666666667
low,10,11,Resource-cost k-means (k-means++),0.9273569785436797,7420.666666666667
low,10,11,Multi-feature k-means,0.9378250987377783,6808.666666666667
low,10,11,Multi-feature k-means (k-means++),0.9378250987377783,6808.666666666667
low,10,11,CQI+resource-cost joint k-means (single clustering),0.9273569785436797,7420.666666666667
low,10,11,"CQI+resource-cost hybrid (paper method, union)",0.9351111416504195,6967.333333333333
low,10,11,CQI+cost+joint 3-way union,0.9351111416504195,6967.333333333333
low,10,12,No grouping,0.9373333333333335,7500.0
low,10,12,CQI k-means,0.9450874964400733,7046.666666666667
low,10,12,CQI k-means (k-means++),0.9450874964400733,7046.666666666667
low,10,12,Resource-cost k-means,0.9381087496440076,7454.666666666667
low,10,12,Resource-cost k-means (k-means++),0.9386903118770129,7420.666666666667
low,10,12,Multi-feature k-means,0.9503215565371225,6740.666666666667
low,10,12,Multi-feature k-means (k-means++),0.9503215565371225,6740.666666666667
low,10,12,CQI+resource-cost joint k-means (single clustering),0.9424005664010794,6304.0
low,10,12,"CQI+resource-cost hybrid (paper method, union)",0.9450874964400733,7046.666666666667
low,10,12,CQI+cost+joint 3-way union,0.9450874964400733,7046.666666666667
low,10,13,No grouping,0.9280000000000003,7500.0
low,10,13,CQI k-means,0.934978746796066,7092.0
low,10,13,CQI k-means (k-means++),0.934978746796066,7092.0
low,10,13,Resource-cost k-means,0.9289692703883425,7443.333333333333
low,10,13,Resource-cost k-means (k-means++),0.9289692703883425,7443.333333333333
low,10,13,Multi-feature k-means,0.9392435365047728,6842.666666666667
low,10,13,Multi-feature k-means (k-means++),0.9390496824271043,6854.0
low,10,13,CQI+resource-cost joint k-means (single clustering),0.9395397759359884,6182.666666666667
low,10,13,"CQI+resource-cost hybrid (paper method, union)",0.934978746796066,7092.0
low,10,13,CQI+cost+joint 3-way union,0.9395397759359884,6182.666666666667
low,10,14,No grouping,0.9346666666666668,7500.0
low,10,14,CQI k-means,0.943390100161749,6990.0
low,10,14,CQI k-means (k-means++),0.943390100161749,6990.0
low,10,14,Resource-cost k-means,0.9364113533656833,7398.0
low,10,14,Resource-cost k-means (k-means++),0.9364113533656833,7398.0
low,10,14,Multi-feature k-means,0.9468794735597819,6786.0
low,10,14,Multi-feature k-means (k-means++),0.9466856194821134,6797.333333333333
low,10,14,CQI+resource-cost joint k-means (single clustering),0.9367507302642034,6221.333333333333
low,10,14,"CQI+resource-cost hybrid (paper method, union)",0.943390100161749,6990.0
low,10,14,CQI+cost+joint 3-way union,0.943390100161749,6990.0
low,10,15,No grouping,0.9340000000000002,7500.0
low,10,15,CQI k-means,0.9436927038834249,6933.333333333333
low,10,15,CQI k-means (k-means++),0.9436927038834249,6933.333333333333
low,10,15,Resource-cost k-means,0.936713957087359,7341.333333333333
low,10,15,Resource-cost k-means (k-means++),0.936713957087359,7341.333333333333
low,10,15,Multi-feature k-means,0.9462128068931153,6786.0
low,10,15,Multi-feature k-means (k-means++),0.9448558283494356,6865.333333333333
low,10,15,CQI+resource-cost joint k-means (single clustering),0.936713957087359,7341.333333333333
low,10,15,"CQI+resource-cost hybrid (paper method, union)",0.9436927038834249,6933.333333333333
low,10,15,CQI+cost+joint 3-way union,0.9436927038834249,6933.333333333333
low,10,16,No grouping,0.932,7500.0
low,10,16,CQI k-means,0.9515792618445176,6355.333333333333
low,10,16,CQI k-means (k-means++),0.9383971845630604,7126.0
low,10,16,Resource-cost k-means,0.932,7500.0
low,10,16,Resource-cost k-means (k-means++),0.9325815622330055,7466.0
low,10,16,Multi-feature k-means,0.9397541631067399,7046.666666666667
low,10,16,Multi-feature k-means (k-means++),0.9450238258796861,6688.0
low,10,16,CQI+resource-cost joint k-means (single clustering),0.9453954236160841,6280.666666666667
low,10,16,"CQI+resource-cost hybrid (paper method, union)",0.9383971845630604,7126.0
low,10,16,CQI+cost+joint 3-way union,0.9453954236160841,6280.666666666667
low,10,17,No grouping,0.9346666666666668,7500.0
low,10,17,CQI k-means,0.9435839542394175,6978.666666666667
low,10,17,CQI k-means (k-means++),0.9435839542394175,6978.666666666667
low,10,17,Resource-cost k-means,0.9360236452103462,7420.666666666667
low,10,17,Resource-cost k-means (k-means++),0.9360236452103462,7420.666666666667
low,10,17,Multi-feature k-means,0.9468794735597821,6786.0
low,10,17,Multi-feature k-means (k-means++),0.9468794735597821,6786.0
low,10,17,CQI+resource-cost joint k-means (single clustering),0.9405093160450868,6258.666666666667
low,10,17,"CQI+resource-cost hybrid (paper method, union)",0.9435839542394175,6978.666666666667
low,10,17,CQI+cost+joint 3-way union,0.9435839542394175,6978.666666666667
low,10,18,No grouping,0.9300000000000004,7500.0
low,10,18,CQI k-means,0.9377541631067398,7046.666666666667
low,10,18,CQI k-means (k-means++),0.9377541631067398,7046.666666666667
low,10,18,Resource-cost k-means,0.9313569785436797,7420.666666666667
low,10,18,Resource-cost k-means (k-means++),0.9313569785436797,7420.666666666667
low,10,18,Multi-feature k-means,0.9402742661164303,6899.333333333333
low,10,18,Multi-feature k-means (k-means++),0.9402742661164303,6899.333333333333
low,10,18,CQI+resource-cost joint k-means (single clustering),0.9305815622330056,7466.0
low,10,18,"CQI+resource-cost hybrid (paper method, union)",0.9377541631067398,7046.666666666667
low,10,18,CQI+cost+joint 3-way union,0.9377541631067398,7046.666666666667
low,10,19,No grouping,0.9360000000000003,7500.0
low,10,19,CQI k-means,0.9427848927183973,7103.333333333333
low,10,19,CQI k-means (k-means++),0.9427848927183973,7103.333333333333
low,10,19,Resource-cost k-means,0.9375508326213482,7409.333333333333
low,10,19,Resource-cost k-means (k-means++),0.9375508326213482,7409.333333333333
low,10,19,Multi-feature k-means,0.9478250987377783,6808.666666666667
low,10,19,Multi-feature k-means (k-means++),0.9478250987377783,6808.666666666667
low,10,19,CQI+resource-cost joint k-means (single clustering),0.9395756483326416,6262.666666666667
low,10,19,"CQI+resource-cost hybrid (paper method, union)",0.9427848927183973,7103.333333333333
low,10,19,CQI+cost+joint 3-way union,0.9427848927183973,7103.333333333333
low,11,0,No grouping,0.9266666666666669,7500.0
low,11,0,CQI k-means,0.9357778083170861,6967.333333333333
low,11,0,CQI k-means (k-means++),0.9357778083170861,6967.333333333333
low,11,0,Resource-cost k-means,0.9280236452103463,7420.666666666667
low,11,0,Resource-cost k-means (k-means++),0.9280236452103463,7420.666666666667
low,11,0,Multi-feature k-means,0.9384917654044447,6808.666666666667
low,11,0,Multi-feature k-means (k-means++),0.9384917654044447,6808.666666666667
low,11,0,CQI+resource-cost joint k-means (single clustering),0.9287990615210202,7375.333333333333
low,11,0,"CQI+resource-cost hybrid (paper method, union)",0.9357778083170861,6967.333333333333
low,11,0,CQI+cost+joint 3-way union,0.9357778083170861,6967.333333333333
low,11,1,No grouping,0.928666666666667,7500.0
low,11,1,CQI k-means,0.9375839542394175,6978.666666666667
low,11,1,CQI k-means (k-means++),0.9375839542394175,6978.666666666667
low,11,1,Resource-cost k-means,0.9306052074433516,7386.666666666667
low,11,1,Resource-cost k-means (k-means++),0.9306052074433516,7386.666666666667
low,11,1,Multi-feature k-means,0.9385532246277599,6922.0
low,11,1,Multi-feature k-means (k-means++),0.9385532246277599,6922.0
low,11,1,CQI+resource-cost joint k-means (single clustering),0.9306052074433516,7386.666666666667
low,11,1,"CQI+resource-cost hybrid (paper method, union)",0.9375839542394175,6978.666666666667
low,11,1,CQI+cost+joint 3-way union,0.9375839542394175,6978.666666666667
low,11,2,No grouping,0.9313333333333337,7500.0
low,11,2,CQI k-means,0.9383120801293992,7092.0
low,11,2,CQI k-means (k-means++),0.9383120801293992,7092.0
low,11,2,Resource-cost k-means,0.9324964577993444,7432.0
low,11,2,Resource-cost k-means (k-means++),0.9324964577993444,7432.0
low,11,2,Multi-feature k-means,0.9468416595468127,6593.333333333333
low,11,2,Multi-feature k-means (k-means++),0.9468416595468127,6593.333333333333
low,11,2,CQI+resource-cost joint k-means (single clustering),0.9324964577993444,7432.0
low,11,2,"CQI+resource-cost hybrid (paper method, union)",0.9383120801293992,7092.0
low,11,2,CQI+cost+joint 3-way union,0.9383120801293992,7092.0
low,11,3,No grouping,0.928666666666667,7500.0
low,11,3,CQI k-means,0.9381655164724231,6944.666666666667
low,11,3,CQI k-means (k-means++),0.9381655164724231,6944.666666666667
low,11,3,Resource-cost k-means,0.928666666666667,7500.0
low,11,3,Resource-cost k-means (k-means++),0.9296359370550091,7443.333333333333
low,11,3,Multi-feature k-means,0.9426241602587981,6684.0
low,11,3,Multi-feature k-means (k-means++),0.9426241602587981,6684.0
low,11,3,CQI+resource-cost joint k-means (single clustering),0.9296359370550091,7443.333333333333
low,11,3,"CQI+resource-cost hybrid (paper method, union)",0.9381655164724231,6944.666666666667
low,11,3,CQI+cost+joint 3-way union,0.9381655164724231,6944.666666666667
low,11,4,No grouping,0.9353333333333335,7500.0
low,11,4,CQI k-means,0.9454137453720949,6910.666666666667
low,11,4,CQI k-means (k-means++),0.9454137453720949,6910.666666666667
low,11,4,Resource-cost k-means,0.9364964577993443,7432.0
low,11,4,Resource-cost k-means (k-means++),0.9361087496440074,7454.666666666667
low,11,4,Multi-feature k-means,0.9479338483817853,6763.333333333333
low,11,4,Multi-feature k-means (k-means++),0.9481277024594539,6752.0
low,11,4,CQI+resource-cost joint k-means (single clustering),0.9440009007801916,6300.0
low,11,4,"CQI+resource-cost hybrid (paper method, union)",0.9454137453720949,6910.666666666667
low,11,4,CQI+cost+joint 3-way union,0.9454137453720949,6910.666666666667
low,11,5,No grouping,0.9340000000000002,7500.0
low,11,5,CQI k-means,0.9415603090290714,7058.0
