dispersion,load,seed,method,mean_utility
mid,light,seed_0038,CQI+cost 2-way union,0.7343758935184119
mid,light,seed_0038,CQI+cost+switching 3-way union,0.7393414976291455
mid,light,seed_0038,CQI+cost+regret-graph 3-way union,0.7343758935184119
mid,light,seed_0038,CQI+cost+switching+regret-graph 4-way union,0.7393414976291455
mid,light,seed_0039,CQI k-means,0.6941783399588256
mid,light,seed_0039,CQI+cost 2-way union,0.7248342970167422
mid,light,seed_0039,CQI+cost+switching 3-way union,0.7191787785816267
mid,light,seed_0039,CQI+cost+regret-graph 3-way union,0.7270512447455163
mid,light,seed_0039,CQI+cost+switching+regret-graph 4-way union,0.7213957263104008
mid,light,seed_0040,CQI k-means,0.6763499080334299
mid,light,seed_0040,CQI+cost 2-way union,0.7082900356561721
mid,light,seed_0040,CQI+cost+switching 3-way union,0.7082900356561721
mid,light,seed_0040,CQI+cost+regret-graph 3-way union,0.7115884419925586
mid,light,seed_0040,CQI+cost+switching+regret-graph 4-way union,0.7115884419925586
mid,light,seed_0041,CQI k-means,0.7064828576414536
mid,light,seed_0041,CQI+cost 2-way union,0.6948001444717116
mid,light,seed_0041,CQI+cost+switching 3-way union,0.6906658765416018
mid,light,seed_0041,CQI+cost+regret-graph 3-way union,0.6948001444717116
mid,light,seed_0041,CQI+cost+switching+regret-graph 4-way union,0.6906658765416018
mid,light,seed_0042,CQI k-means,0.6977536885039971
mid,light,seed_0042,CQI+cost 2-way union,0.7014998793367997
mid,light,seed_0042,CQI+cost+switching 3-way union,0.704679769161819
mid,light,seed_0042,CQI+cost+regret-graph 3-way union,0.7035740461044673
mid,light,seed_0042,CQI+cost+switching+regret-graph 4-way union,0.7067539359294864
mid,light,seed_0043,CQI k-means,0.7209325311556476
mid,light,seed_0043,CQI+cost 2-way union,0.7355398987271273
mid,light,seed_0043,CQI+cost+switching 3-way union,0.7355398987271273
mid,light,seed_0043,CQI+cost+regret-graph 3-way union,0.7355398987271273
mid,light,seed_0043,CQI+cost+switching+regret-graph 4-way union,0.7355398987271273
mid,light,seed_0044,CQI k-means,0.7010718754909113
mid,light,seed_0044,CQI+cost 2-way union,0.7082592451062749
mid,light,seed_0044,CQI+cost+switching 3-way union,0.7066205909140822
mid,light,seed_0044,CQI+cost+regret-graph 3-way union,0.7082592451062749
mid,light,seed_0044,CQI+cost+switching+regret-graph 4-way union,0.7066205909140822
mid,light,seed_0045,CQI k-means,0.701787570114347
mid,light,seed_0045,CQI+cost 2-way union,0.7325019777272191
mid,light,seed_0045,CQI+cost+switching 3-way union,0.7268233798826492
mid,light,seed_0045,CQI+cost+regret-graph 3-way union,0.7348308335985972
mid,light,seed_0045,CQI+cost+switching+regret-graph 4-way union,0.7268233798826492
mid,light,seed_0046,CQI k-means,0.7117652694009288
mid,light,seed_0046,CQI+cost 2-way union,0.7301181196732393
mid,light,seed_0046,CQI+cost+switching 3-way union,0.7313944557515323
mid,light,seed_0046,CQI+cost+regret-graph 3-way union,0.730203979561056
mid,light,seed_0046,CQI+cost+switching+regret-graph 4-way union,0.7313944557515323
mid,light,seed_0047,CQI k-means,0.7050311079132292
mid,light,seed_0047,CQI+cost 2-way union,0.7117383998530807
mid,light,seed_0047,CQI+cost+switching 3-way union,0.7119930889567913
mid,light,seed_0047,CQI+cost+regret-graph 3-way union,0.7171669936129685
mid,light,seed_0047,CQI+cost+switching+regret-graph 4-way union,0.7174216827166792
mid,light,seed_0048,CQI k-means,0.6783031542219344
mid,light,seed_0048,CQI+cost 2-way union,0.7166833014669186
mid,light,seed_0048,CQI+cost+switching 3-way union,0.7173643994499734
mid,light,seed_0048,CQI+cost+regret-graph 3-way union,0.7189555979823891
mid,light,seed_0048,CQI+cost+switching+regret-graph 4-way union,0.7196366959654439
mid,light,seed_0049,CQI k-means,0.7014018676170257
mid,light,seed_0049,CQI+cost 2-way union,0.7202981425440209
mid,light,seed_0049,CQI+cost+switching 3-way union,0.7202981425440209
mid,light,seed_0049,CQI+cost+regret-graph 3-way union,0.7212078813759994
mid,light,seed_0049,CQI+cost+switching+regret-graph 4-way union,0.7212078813759994
mid,light,seed_0050,CQI k-means,0.6805070115943864
mid,light,seed_0050,CQI+cost 2-way union,0.7129017073379279
mid,light,seed_0050,CQI+cost+switching 3-way union,0.7129017073379279
mid,light,seed_0050,CQI+cost+regret-graph 3-way union,0.7143806360103574
mid,light,seed_0050,CQI+cost+switching+regret-graph 4-way union,0.7143806360103574
mid,medium,seed_0031,CQI k-means,0.5381452717682256
