mode,dispersion,seed,scenario_index,method,utility
ambiguous,high,20,0,Multi-feature k-means,0.2270317256144648
ambiguous,high,20,0,CQI+cost hybrid (2-way),0.2650733276374502
ambiguous,high,20,0,CQI+cost+RBprofile hybrid (3-way),0.2650733276374502
ambiguous,high,20,1,CQI k-means,0.3968149241722234
ambiguous,high,20,1,Multi-feature k-means,0.2970898063937169
ambiguous,high,20,1,CQI+cost hybrid (2-way),0.30556978543679447
ambiguous,high,20,1,CQI+cost+RBprofile hybrid (3-way),0.30556978543679447
ambiguous,high,20,2,CQI k-means,0.3509267639804739
ambiguous,high,20,2,Multi-feature k-means,0.3417100338204512
ambiguous,high,20,2,CQI+cost hybrid (2-way),0.357144872800156
ambiguous,high,20,2,CQI+cost+RBprofile hybrid (3-way),0.357144872800156
ambiguous,high,20,3,CQI k-means,0.37355667942331633
ambiguous,high,20,3,Multi-feature k-means,0.27586910593702285
ambiguous,high,20,3,CQI+cost hybrid (2-way),0.37355667942331633
ambiguous,high,20,3,CQI+cost+RBprofile hybrid (3-way),0.37355667942331633
ambiguous,high,20,4,CQI k-means,0.353100584385931
ambiguous,high,20,4,Multi-feature k-means,0.35854997945321143
ambiguous,high,20,4,CQI+cost hybrid (2-way),0.353100584385931
ambiguous,high,20,4,CQI+cost+RBprofile hybrid (3-way),0.353100584385931
ambiguous,high,20,5,CQI k-means,0.4107565551131515
ambiguous,high,20,5,Multi-feature k-means,0.38514155753545204
ambiguous,high,20,5,CQI+cost hybrid (2-way),0.4107565551131515
ambiguous,high,20,5,CQI+cost+RBprofile hybrid (3-way),0.4107565551131515
ambiguous,high,20,6,CQI k-means,0.28481278949870326
ambiguous,high,20,6,Multi-feature k-means,0.30740436758094375
ambiguous,high,20,6,CQI+cost hybrid (2-way),0.33149493190989
ambiguous,high,20,6,CQI+cost+RBprofile hybrid (3-way),0.33149493190989
ambiguous,high,20,7,CQI k-means,0.421894090778759
ambiguous,high,20,7,Multi-feature k-means,0.3442534139448514
ambiguous,high,20,7,CQI+cost hybrid (2-way),0.42189409077875906
ambiguous,high,20,7,CQI+cost+RBprofile hybrid (3-way),0.42189409077875906
ambiguous,high,20,8,CQI k-means,0.3971274684243491
ambiguous,high,20,8,Multi-feature k-means,0.33937388802238355
ambiguous,high,20,8,CQI+cost hybrid (2-way),0.3971274684243491
ambiguous,high,20,8,CQI+cost+RBprofile hybrid (3-way),0.3971274684243491
ambiguous,high,20,9,CQI k-means,0.3396901160984656
ambiguous,high,20,9,Multi-feature k-means,0.359262730698008
ambiguous,high,20,9,CQI+cost hybrid (2-way),0.3884587848225814
ambiguous,high,20,9,CQI+cost+RBprofile hybrid (3-way),0.3884587848225814
ambiguous,high,20,10,CQI k-means,0.365314472135811
ambiguous,high,20,10,Multi-feature k-means,0.35992085707875804
ambiguous,high,20,10,CQI+cost hybrid (2-way),0.365314472135811
ambiguous,high,20,10,CQI+cost+RBprofile hybrid (3-way),0.365314472135811
ambiguous,high,20,11,CQI k-means,0.3579052679512922
ambiguous,high,20,11,Multi-feature k-means,0.3485875237454246
ambiguous,high,20,11,CQI+cost hybrid (2-way),0.3579052679512922
ambiguous,high,20,11,CQI+cost+RBprofile hybrid (3-way),0.3579052679512922
ambiguous,high,20,12,CQI k-means,0.3793045001970149
ambiguous,high,20,12,Multi-feature k-means,0.2778315616448097
ambiguous,high,20,12,CQI+cost hybrid (2-way),0.3793045001970149
ambiguous,high,20,12,CQI+cost+RBprofile hybrid (3-way),0.3793045001970149
ambiguous,high,20,13,CQI k-means,0.35512340511954216
ambiguous,high,20,13,Multi-feature k-means,0.4043622579921461
ambiguous,high,20,13,CQI+cost hybrid (2-way),0.3735083262134794
ambiguous,high,20,13,CQI+cost+RBprofile hybrid (3-way),0.3735083262134794
ambiguous,high,20,14,CQI k-means,0.30950899158638806
ambiguous,high,20,14,Multi-feature k-means,0.34723464179874486
ambiguous,high,20,14,CQI+cost hybrid (2-way),0.3774561187226788
ambiguous,high,20,14,CQI+cost+RBprofile hybrid (3-way),0.3774561187226788
ambiguous,high,20,15,CQI k-means,0.4356407210678327
ambiguous,high,20,15,Multi-feature k-means,0.45554541415662714
ambiguous,high,20,15,CQI+cost hybrid (2-way),0.4754703255722009
ambiguous,high,20,15,CQI+cost+RBprofile hybrid (3-way),0.4754703255722009
ambiguous,high,20,16,CQI k-means,0.3155697854367946
ambiguous,high,20,16,Multi-feature k-means,0.3393292789965175
ambiguous,high,20,16,CQI+cost hybrid (2-way),0.3155697854367946
ambiguous,high,20,16,CQI+cost+RBprofile hybrid (3-way),0.3223942976227406
ambiguous,high,20,17,CQI k-means,0.3792293677021497
ambiguous,high,20,17,Multi-feature k-means,0.34894789223119477
ambiguous,high,20,17,CQI+cost hybrid (2-way),0.4268210044121315
ambiguous,high,20,17,CQI+cost+RBprofile hybrid (3-way),0.4268210044121315
ambiguous,high,20,18,CQI k-means,0.37947954446918425
ambiguous,high,20,18,Multi-feature k-means,0.30147945616536986
ambiguous,high,20,18,CQI+cost hybrid (2-way),0.37947954446918425
ambiguous,high,20,18,CQI+cost+RBprofile hybrid (3-way),0.37947954446918425
ambiguous,high,20,19,CQI k-means,0.3651206180581424
ambiguous,high,20,19,Multi-feature k-means,0.36388331278654495
ambiguous,high,20,19,CQI+cost hybrid (2-way),0.3651206180581424
ambiguous,high,20,19,CQI+cost+RBprofile hybrid (3-way),0.3651206180581424
ambiguous,high,21,0,CQI k-means,0.30375647306038356
ambiguous,high,21,0,Multi-feature k-means,0.33097717351707756
ambiguous,high,21,0,CQI+cost hybrid (2-way),0.31239883196210544
ambiguous,high,21,0,CQI+cost+RBprofile hybrid (3-way),0.31239883196210544
ambiguous,high,21,1,CQI k-means,0.34406302537641553
ambiguous,high,21,1,Multi-feature k-means,0.27912735068593
ambiguous,high,21,1,CQI+cost hybrid (2-way),0.34406302537641553
ambiguous,high,21,1,CQI+cost+RBprofile hybrid (3-way),0.34406302537641553
ambiguous,high,21,2,CQI k-means,0.4468002300482264
ambiguous,high,21,2,Multi-feature k-means,0.3675036788530724
ambiguous,high,21,2,CQI+cost hybrid (2-way),0.4468002300482263
ambiguous,high,21,2,CQI+cost+RBprofile hybrid (3-way),0.4468002300482263
ambiguous,high,21,3,CQI k-means,0.36998113880247757
ambiguous,high,21,3,Multi-feature k-means,0.3455988764960756
ambiguous,high,21,3,CQI+cost hybrid (2-way),0.36998113880247757
ambiguous,high,21,3,CQI+cost+RBprofile hybrid (3-way),0.36998113880247757
ambiguous,high,21,4,CQI k-means,0.34159343064714065
ambiguous,high,21,4,Multi-feature k-means,0.3282729625581978
ambiguous,high,21,4,CQI+cost hybrid (2-way),0.34159343064714065
ambiguous,high,21,4,CQI+cost+RBprofile hybrid (3-way),0.3701295148258651
ambiguous,high,21,5,CQI k-means,0.42908995356674096
ambiguous,high,21,5,Multi-feature k-means,0.24418366712424966
ambiguous,high,21,5,CQI+cost hybrid (2-way),0.41112346398875177
ambiguous,high,21,5,CQI+cost+RBprofile hybrid (3-way),0.41112346398875177
ambiguous,high,21,6,CQI k-means,0.4414468669901642
ambiguous,high,21,6,Multi-feature k-means,0.37021854347757926
ambiguous,high,21,6,CQI+cost hybrid (2-way),0.4414468669901642
ambiguous,high,21,6,CQI+cost+RBprofile hybrid (3-way),0.4414468669901642
ambiguous,high,21,7,CQI k-means,0.29077991352419136
ambiguous,high,21,7,Multi-feature k-means,0.32866261232985083
ambiguous,high,21,7,CQI+cost hybrid (2-way),0.29077991352419136
ambiguous,high,21,7,CQI+cost+RBprofile hybrid (3-way),0.30404259802579275
ambiguous,high,21,8,CQI k-means,0.3606478054691443
ambiguous,high,21,8,Multi-feature k-means,0.40176326051445005
ambiguous,high,21,8,CQI+cost hybrid (2-way),0.3854553055305099
ambiguous,high,21,8,CQI+cost+RBprofile hybrid (3-way),0.3854553055305099
ambiguous,high,21,9,CQI k-means,0.3575338586897051
ambiguous,high,21,9,Multi-feature k-means,0.30603348995539725
ambiguous,high,21,9,CQI+cost hybrid (2-way),0.35753385868970516
ambiguous,high,21,9,CQI+cost+RBprofile hybrid (3-way),0.35753385868970516
ambiguous,high,21,10,CQI k-means,0.3827545591463993
ambiguous,high,21,10,Multi-feature k-means,0.30403348995539725
ambiguous,high,21,10,CQI+cost hybrid (2-way),0.398171078239168
ambiguous,high,21,10,CQI+cost+RBprofile hybrid (3-way),0.398171078239168
ambiguous,high,21,11,CQI k-means,0.33652577623199836
ambiguous,high,21,11,Multi-feature k-means,0.2701836671242496
ambiguous,high,21,11,CQI+cost hybrid (2-way),0.33652577623199836
ambiguous,high,21,11,CQI+cost+RBprofile hybrid (3-way),0.33652577623199836
ambiguous,high,21,12,CQI k-means,0.3350118684141351
ambiguous,high,21,12,Multi-feature k-means,0.36686454064043833
ambiguous,high,21,12,CQI+cost hybrid (2-way),0.38757950015692744
ambiguous,high,21,12,CQI+cost+RBprofile hybrid (3-way),0.38757950015692744
ambiguous,high,21,13,CQI k-means,0.36578728472480915
ambiguous,high,21,13,Multi-feature k-means,0.32368138447595735
ambiguous,high,21,13,CQI+cost hybrid (2-way),0.3904373465765723
ambiguous,high,21,13,CQI+cost+RBprofile hybrid (3-way),0.3904373465765723
ambiguous,high,21,14,CQI k-means,0.35262416025879806
ambiguous,high,21,14,Multi-feature k-means,0.40941857443046575
ambiguous,high,21,14,CQI+cost hybrid (2-way),0.35262416025879806
ambiguous,high,21,14,CQI+cost+RBprofile hybrid (3-way),0.35262416025879806
ambiguous,high,21,15,CQI k-means,0.3923688469578145
ambiguous,high,21,15,Multi-feature k-means,0.36917910182766517
ambiguous,high,21,15,CQI+cost hybrid (2-way),0.3923688469578145
ambiguous,high,21,15,CQI+cost+RBprofile hybrid (3-way),0.3923688469578145
ambiguous,high,21,16,CQI k-means,0.3635546624882152
ambiguous,high,21,16,Multi-feature k-means,0.30670015662206396
ambiguous,high,21,16,CQI+cost hybrid (2-way),0.36355466248821516
ambiguous,high,21,16,CQI+cost+RBprofile hybrid (3-way),0.36355466248821516
ambiguous,high,21,17,CQI k-means,0.3293547511127288
ambiguous,high,21,17,Multi-feature k-means,0.3436062958915312
ambiguous,high,21,17,CQI+cost hybrid (2-way),0.3706478054691443
ambiguous,high,21,17,CQI+cost+RBprofile hybrid (3-way),0.3706478054691443
ambiguous,high,21,18,CQI k-means,0.3800858755446314
ambiguous,high,21,18,Multi-feature k-means,0.3545880841906552
ambiguous,high,21,18,CQI+cost hybrid (2-way),0.3800858755446314
ambiguous,high,21,18,CQI+cost+RBprofile hybrid (3-way),0.3800858755446314
ambiguous,high,21,19,CQI k-means,0.2658986119234363
ambiguous,high,21,19,Multi-feature k-means,0.3034419118731567
ambiguous,high,21,19,CQI+cost hybrid (2-way),0.31477994295879613
ambiguous,high,21,19,CQI+cost+RBprofile hybrid (3-way),0.31477994295879613
ambiguous,high,22,0,CQI k-means,0.3780067236553984
ambiguous,high,22,0,Multi-feature k-means,0.3130147178092907
ambiguous,high,22,0,CQI+cost hybrid (2-way),0.37503551362448123
ambiguous,high,22,0,CQI+cost+RBprofile hybrid (3-way),0.37503551362448123
ambiguous,high,22,1,CQI k-means,0.37620052535637183
ambiguous,high,22,1,Multi-feature k-means,0.35560629589153114
ambiguous,high,22,1,CQI+cost hybrid (2-way),0.32736682328873057
ambiguous,high,22,1,CQI+cost+RBprofile hybrid (3-way),0.32736682328873057
ambiguous,high,22,2,CQI k-means,0.3504734789465785
ambiguous,high,22,2,Multi-feature k-means,0.3530058228615714
ambiguous,high,22,2,CQI+cost hybrid (2-way),0.3504734789465785
ambiguous,high,22,2,CQI+cost+RBprofile hybrid (3-way),0.3504734789465785
ambiguous,high,22,3,CQI k-means,0.37514017504784997
ambiguous,high,22,3,Multi-feature k-means,0.29309917246372413
ambiguous,high,22,3,CQI+cost hybrid (2-way),0.37514017504784997
ambiguous,high,22,3,CQI+cost+RBprofile hybrid (3-way),0.37514017504784997
ambiguous,high,22,4,CQI k-means,0.3698457684943319
ambiguous,high,22,4,Multi-feature k-means,0.3190147178092907
ambiguous,high,22,4,CQI+cost hybrid (2-way),0.381141557535452
ambiguous,high,22,4,CQI+cost+RBprofile hybrid (3-way),0.381141557535452
ambiguous,high,22,5,CQI k-means,0.4033856984559539
ambiguous,high,22,5,Multi-feature k-means,0.33525622640958563
ambiguous,high,22,5,CQI+cost hybrid (2-way),0.4033856984559539
ambiguous,high,22,5,CQI+cost+RBprofile hybrid (3-way),0.4033856984559539
ambiguous,high,22,6,CQI k-means,0.3473995765694721
ambiguous,high,22,6,Multi-feature k-means,0.3784033138341173
ambiguous,high,22,6,CQI+cost hybrid (2-way),0.3473995765694721
ambiguous,high,22,6,CQI+cost+RBprofile hybrid (3-way),0.35359343064714066
ambiguous,high,22,7,CQI k-means,0.334539055825137
ambiguous,high,22,7,Multi-feature k-means,0.33062506803763775
ambiguous,high,22,7,CQI+cost hybrid (2-way),0.334539055825137
ambiguous,high,22,7,CQI+cost+RBprofile hybrid (3-way),0.334539055825137
ambiguous,high,22,8,CQI k-means,0.317763639514463
ambiguous,high,22,8,Multi-feature k-means,0.3542354182659848
ambiguous,high,22,8,CQI+cost hybrid (2-way),0.34088191558164044
ambiguous,high,22,8,CQI+cost+RBprofile hybrid (3-way),0.34088191558164044
ambiguous,high,22,9,CQI k-means,0.39967743890956964
ambiguous,high,22,9,Multi-feature k-means,0.3519669416568878
ambiguous,high,22,9,CQI+cost hybrid (2-way),0.39967743890956964
ambiguous,high,22,9,CQI+cost+RBprofile hybrid (3-way),0.39967743890956964
ambiguous,high,22,10,CQI k-means,0.2744606840192633
ambiguous,high,22,10,Multi-feature k-means,0.3096813844759574
ambiguous,high,22,10,CQI+cost hybrid (2-way),0.2744606840192633
ambiguous,high,22,10,CQI+cost+RBprofile hybrid (3-way),0.2744606840192633
ambiguous,high,22,11,CQI k-means,0.3377088735272698
ambiguous,high,22,11,Multi-feature k-means,0.31371892876817054
ambiguous,high,22,11,CQI+cost hybrid (2-way),0.3281173101623317
ambiguous,high,22,11,CQI+cost+RBprofile hybrid (3-way),0.3281173101623317
ambiguous,high,22,12,CQI k-means,0.37990011044899435
ambiguous,high,22,12,Multi-feature k-means,0.40302298081562093
ambiguous,high,22,12,CQI+cost hybrid (2-way),0.3934185744304658
ambiguous,high,22,12,CQI+cost+RBprofile hybrid (3-way),0.3934185744304658
ambiguous,high,22,13,CQI k-means,0.3557270077931409
ambiguous,high,22,13,Multi-feature k-means,0.2950965938477835
ambiguous,high,22,13,CQI+cost hybrid (2-way),0.3518723891584703
ambiguous,high,22,13,CQI+cost+RBprofile hybrid (3-way),0.3518723891584703
ambiguous,high,22,14,CQI k-means,0.2961903818116567
ambiguous,high,22,14,Multi-feature k-means,0.29179401735259664
ambiguous,high,22,14,CQI+cost hybrid (2-way),0.31661665052568083
ambiguous,high,22,14,CQI+cost+RBprofile hybrid (3-way),0.31661665052568083
ambiguous,high,22,15,CQI k-means,0.35387238915847025
ambiguous,high,22,15,Multi-feature k-means,0.2984231397270502
ambiguous,high,22,15,CQI+cost hybrid (2-way),0.35387238915847025
ambiguous,high,22,15,CQI+cost+RBprofile hybrid (3-way),0.35387238915847025
ambiguous,high,22,16,CQI k-means,0.3029359975629497
ambiguous,high,22,16,Multi-feature k-means,0.2874794561653699
ambiguous,high,22,16,CQI+cost hybrid (2-way),0.34693962922486454
ambiguous,high,22,16,CQI+cost+RBprofile hybrid (3-way),0.34693962922486454
ambiguous,high,22,17,CQI k-means,0.2605404409213907
ambiguous,high,22,17,Multi-feature k-means,0.23346472922682027
ambiguous,high,22,17,CQI+cost hybrid (2-way),0.30064435322652283
ambiguous,high,22,17,CQI+cost+RBprofile hybrid (3-way),0.30064435322652283
ambiguous,high,22,18,CQI k-means,0.3704151602904602
ambiguous,high,22,18,Multi-feature k-means,0.2794794561653699
ambiguous,high,22,18,CQI+cost hybrid (2-way),0.31826279880255864
ambiguous,high,22,18,CQI+cost+RBprofile hybrid (3-way),0.3294130992034519
ambiguous,high,22,19,CQI k-means,0.3717880548511078
ambiguous,high,22,19,Multi-feature k-means,0.2808127894987032
ambiguous,high,22,19,CQI+cost hybrid (2-way),0.3717880548511078
ambiguous,high,22,19,CQI+cost+RBprofile hybrid (3-way),0.3717880548511078
ambiguous,high,23,0,CQI k-means,0.38004225101251027
ambiguous,high,23,0,Multi-feature k-means,0.2801950501293579
ambiguous,high,23,0,CQI+cost hybrid (2-way),0.38004225101251027
ambiguous,high,23,0,CQI+cost+RBprofile hybrid (3-way),0.38004225101251027
ambiguous,high,23,1,CQI k-means,0.31776117081268956
ambiguous,high,23,1,Multi-feature k-means,0.27614612283203654
ambiguous,high,23,1,CQI+cost hybrid (2-way),0.31776117081268956
ambiguous,high,23,1,CQI+cost+RBprofile hybrid (3-way),0.31776117081268956
ambiguous,high,23,2,CQI k-means,0.3659839029217871
ambiguous,high,23,2,Multi-feature k-means,0.35904336715378443
ambiguous,high,23,2,CQI+cost hybrid (2-way),0.33729082692546475
ambiguous,high,23,2,CQI+cost+RBprofile hybrid (3-way),0.33729082692546475
ambiguous,high,23,3,CQI k-means,0.3233292789965175
ambiguous,high,23,3,Multi-feature k-means,0.32466261232985083
ambiguous,high,23,3,CQI+cost hybrid (2-way),0.35058673349534586
ambiguous,high,23,3,CQI+cost+RBprofile hybrid (3-way),0.35058673349534586
ambiguous,high,23,4,CQI k-means,0.32539027846984075
ambiguous,high,23,4,Multi-feature k-means,0.29304216888110723
ambiguous,high,23,4,CQI+cost hybrid (2-way),0.32539027846984075
ambiguous,high,23,4,CQI+cost+RBprofile hybrid (3-way),0.3367464325367853
ambiguous,high,23,5,CQI k-means,0.3281513476698
ambiguous,high,23,5,Multi-feature k-means,0.2937940173525967
ambiguous,high,23,5,CQI+cost hybrid (2-way),0.3281513476698
ambiguous,high,23,5,CQI+cost+RBprofile hybrid (3-way),0.3281513476698
ambiguous,high,23,6,CQI k-means,0.37451710347869965
ambiguous,high,23,6,Multi-feature k-means,0.38682699634822526
ambiguous,high,23,6,CQI+cost hybrid (2-way),0.3571589324766541
ambiguous,high,23,6,CQI+cost+RBprofile hybrid (3-way),0.3571589324766541
ambiguous,high,23,7,CQI k-means,0.37343594937166785
ambiguous,high,23,7,Multi-feature k-means,0.3658457684943318
ambiguous,high,23,7,CQI+cost hybrid (2-way),0.37343594937166785
ambiguous,high,23,7,CQI+cost+RBprofile hybrid (3-way),0.37343594937166785
ambiguous,high,23,8,CQI k-means,0.3590254663669
ambiguous,high,23,8,Multi-feature k-means,0.27649822831147647
ambiguous,high,23,8,CQI+cost hybrid (2-way),0.3590254663669
ambiguous,high,23,8,CQI+cost+RBprofile hybrid (3-way),0.3590254663669
ambiguous,high,23,9,CQI k-means,0.3562600973138072
ambiguous,high,23,9,Multi-feature k-means,0.2947752452064901
ambiguous,high,23,9,CQI+cost hybrid (2-way),0.3960315613241105
ambiguous,high,23,9,CQI+cost+RBprofile hybrid (3-way),0.3960315613241105
ambiguous,high,23,10,CQI k-means,0.3166424429788398
ambiguous,high,23,10,Multi-feature k-means,0.3552541904120913
ambiguous,high,23,10,CQI+cost hybrid (2-way),0.3166424429788398
ambiguous,high,23,10,CQI+cost+RBprofile hybrid (3-way),0.3166424429788398
ambiguous,high,23,11,CQI k-means,0.3334846810031332
ambiguous,high,23,11,Multi-feature k-means,0.2984231397270502
ambiguous,high,23,11,CQI+cost hybrid (2-way),0.3334846810031332
ambiguous,high,23,11,CQI+cost+RBprofile hybrid (3-way),0.3334846810031332
ambiguous,high,23,12,CQI k-means,0.3346241602587981
ambiguous,high,23,12,Multi-feature k-means,0.32136682328873056
ambiguous,high,23,12,CQI+cost hybrid (2-way),0.3346241602587981
ambiguous,high,23,12,CQI+cost+RBprofile hybrid (3-way),0.3346241602587981
ambiguous,high,23,13,CQI k-means,0.28085033379091634
ambiguous,high,23,13,Multi-feature k-means,0.3021085785398235
ambiguous,high,23,13,CQI+cost hybrid (2-way),0.33788593473454026
ambiguous,high,23,13,CQI+cost+RBprofile hybrid (3-way),0.33788593473454026
ambiguous,high,23,14,CQI k-means,0.3644359346543655
ambiguous,high,23,14,Multi-feature k-means,0.3242844539486421
ambiguous,high,23,14,CQI+cost hybrid (2-way),0.3644359346543655
ambiguous,high,23,14,CQI+cost+RBprofile hybrid (3-way),0.3644359346543655
ambiguous,high,23,15,CQI k-means,0.3419959456631842
ambiguous,high,23,15,Multi-feature k-means,0.36027296255819785
ambiguous,high,23,15,CQI+cost hybrid (2-way),0.3419959456631842
ambiguous,high,23,15,CQI+cost+RBprofile hybrid (3-way),0.3419959456631842
ambiguous,high,23,16,CQI k-means,0.3540662432361388
ambiguous,high,23,16,Multi-feature k-means,0.36686454064043833
ambiguous,high,23,16,CQI+cost hybrid (2-way),0.36255061390071064
ambiguous,high,23,16,CQI+cost+RBprofile hybrid (3-way),0.36255061390071064
ambiguous,high,23,17,CQI k-means,0.3425485969656095
ambiguous,high,23,17,Multi-feature k-means,0.2226484054803288
