dispersion,seed,scenario_index,method,objective,adr_kbps,log_utility
mid_v2,25,0,CQI k-means,ADR,4581.0,0.7216919226013371
mid_v2,25,0,Resource-cost k-means,ADR,6017.333333333333,0.7210855686751096
mid_v2,25,0,Multi-feature k-means,ADR,5276.0,0.7590060945971155
mid_v2,25,1,No grouping,log-utility,3000.0,0.6818508447506849
mid_v2,25,1,CQI k-means,log-utility,3908.0,0.7155624215355147
mid_v2,25,1,Resource-cost k-means,log-utility,4446.666666666667,0.7453473739803849
mid_v2,25,1,Multi-feature k-means,log-utility,4252.0,0.7454137591321375
mid_v2,25,1,No grouping,ADR,3000.0,0.6818508447506849
mid_v2,25,1,CQI k-means,ADR,4442.0,0.7155624215355147
mid_v2,25,1,Resource-cost k-means,ADR,6040.0,0.7324184359443907
mid_v2,25,1,Multi-feature k-means,ADR,4998.0,0.7454137591321375
mid_v2,25,2,No grouping,log-utility,1500.0,0.41526972502582105
mid_v2,25,2,CQI k-means,log-utility,2610.0,0.6307930869555537
mid_v2,25,2,Resource-cost k-means,log-utility,4680.0,0.7297522353417762
mid_v2,25,2,Multi-feature k-means,log-utility,3784.3333333333335,0.6840591442119663
mid_v2,25,2,No grouping,ADR,1500.0,0.41526972502582105
mid_v2,25,2,CQI k-means,ADR,4951.666666666667,0.6147575950783769
mid_v2,25,2,Resource-cost k-means,ADR,5942.666666666667,0.7297522353417762
mid_v2,25,2,Multi-feature k-means,ADR,5229.666666666667,0.6447561968862203
mid_v2,25,3,No grouping,log-utility,3000.0,0.6851841780840182
mid_v2,25,3,CQI k-means,log-utility,3822.0,0.7087662538030256
mid_v2,25,3,Resource-cost k-means,log-utility,4715.0,0.7267520023097501
mid_v2,25,3,Multi-feature k-means,log-utility,4194.666666666667,0.7411052028660338
mid_v2,25,3,No grouping,ADR,3000.0,0.6851841780840182
mid_v2,25,3,CQI k-means,ADR,4303.0,0.7087662538030256
mid_v2,25,3,Resource-cost k-means,ADR,5991.333333333333,0.7267520023097501
mid_v2,25,3,Multi-feature k-means,ADR,4905.333333333333,0.7411052028660338
mid_v2,25,4,No grouping,log-utility,3000.0,0.6778508447506849
mid_v2,25,4,CQI k-means,log-utility,3000.0,0.6778508447506849
mid_v2,25,4,Resource-cost k-means,log-utility,4064.6666666666665,0.7044231033742301
mid_v2,25,4,Multi-feature k-means,log-utility,4166.0,0.7446175913996484
mid_v2,25,4,No grouping,ADR,3000.0,0.6778508447506849
mid_v2,25,4,CQI k-means,ADR,3820.0,0.6583076535713924
mid_v2,25,4,Resource-cost k-means,ADR,5650.0,0.7000867338352402
mid_v2,25,4,Multi-feature k-means,ADR,4859.0,0.7446175913996484
mid_v2,25,5,No grouping,log-utility,3000.0,0.6845175114173516
mid_v2,25,5,CQI k-means,log-utility,4064.0,0.7916372061725286
mid_v2,25,5,Resource-cost k-means,log-utility,4624.666666666667,0.7764193748618121
mid_v2,25,5,Multi-feature k-means,log-utility,4252.0,0.7440804257988041
mid_v2,25,5,No grouping,ADR,3000.0,0.6845175114173516
mid_v2,25,5,CQI k-means,ADR,4064.0,0.7916372061725286
mid_v2,25,5,Resource-cost k-means,ADR,5600.333333333333,0.7764193748618121
mid_v2,25,5,Multi-feature k-means,ADR,4998.0,0.7440804257988041
mid_v2,25,6,No grouping,log-utility,3000.0,0.6858508447506849
mid_v2,25,6,CQI k-means,log-utility,3936.6666666666665,0.7140500330018998
mid_v2,25,6,Resource-cost k-means,log-utility,4584.0,0.7372570454379315
mid_v2,25,6,Multi-feature k-means,log-utility,3000.0,0.6858508447506849
mid_v2,25,6,No grouping,ADR,3000.0,0.6858508447506849
mid_v2,25,6,CQI k-means,ADR,4488.333333333333,0.7140500330018998
mid_v2,25,6,Resource-cost k-means,ADR,5785.666666666667,0.6920867338352402
mid_v2,25,6,Multi-feature k-means,ADR,5600.333333333333,0.6720876659633447
mid_v2,25,7,No grouping,log-utility,3000.0,0.683850844750685
mid_v2,25,7,CQI k-means,log-utility,3000.0,0.683850844750685
mid_v2,25,7,Resource-cost k-means,log-utility,3000.0,0.683850844750685
mid_v2,25,7,Multi-feature k-means,log-utility,4022.6666666666665,0.7235128674010556
mid_v2,25,7,No grouping,ADR,3000.0,0.683850844750685
mid_v2,25,7,CQI k-means,ADR,4070.0,0.626089679295402
mid_v2,25,7,Resource-cost k-means,ADR,5022.333333333333,0.6526301442939909
mid_v2,25,7,Multi-feature k-means,ADR,4627.333333333333,0.7235128674010556
mid_v2,25,8,No grouping,log-utility,3000.0,0.6851841780840182
mid_v2,25,8,CQI k-means,log-utility,3707.3333333333335,0.6948158079374845
mid_v2,25,8,Resource-cost k-means,log-utility,4960.0,0.7577503710855673
mid_v2,25,8,Multi-feature k-means,log-utility,4280.666666666667,0.7445680372651894
mid_v2,25,8,No grouping,ADR,3000.0,0.6851841780840182
mid_v2,25,8,CQI k-means,ADR,4580.0,0.6948158079374845
mid_v2,25,8,Resource-cost k-means,ADR,4980.0,0.6983422243147623
mid_v2,25,8,Multi-feature k-means,ADR,5044.333333333333,0.7445680372651894
mid_v2,25,9,No grouping,log-utility,3000.0,0.6831841780840183
mid_v2,25,9,CQI k-means,log-utility,3908.0,0.7142290882021812
mid_v2,25,9,Resource-cost k-means,log-utility,4614.666666666667,0.7600464655838625
mid_v2,25,9,Multi-feature k-means,log-utility,4166.0,0.7366175913996484
mid_v2,25,9,No grouping,ADR,3000.0,0.6831841780840183
mid_v2,25,9,CQI k-means,ADR,4442.0,0.7142290882021812
mid_v2,25,9,Resource-cost k-means,ADR,5598.0,0.7600464655838625
mid_v2,25,9,Multi-feature k-means,ADR,4859.0,0.7366175913996484
mid_v2,25,10,No grouping,log-utility,3000.0,0.6885175114173516
mid_v2,25,10,CQI k-means,log-utility,3545.3333333333335,0.7300086511515769
mid_v2,25,10,Resource-cost k-means,log-utility,4338.0,0.7515432601979599
mid_v2,25,10,Multi-feature k-means,log-utility,3879.3333333333335,0.711741476735796
mid_v2,25,10,No grouping,ADR,3000.0,0.6885175114173516
mid_v2,25,10,CQI k-means,ADR,4540.0,0.6943281964710993
mid_v2,25,10,Resource-cost k-means,ADR,5137.0,0.7515432601979599
mid_v2,25,10,Multi-feature k-means,ADR,4564.666666666667,0.6741573203527799
mid_v2,25,11,No grouping,log-utility,3000.0,0.6831841780840183
mid_v2,25,11,CQI k-means,log-utility,3621.3333333333335,0.6933529735383289
mid_v2,25,11,Resource-cost k-means,log-utility,4082.6666666666665,0.7231903072996947
mid_v2,25,11,Multi-feature k-means,log-utility,3822.0,0.7107662538030255
mid_v2,25,11,No grouping,ADR,3000.0,0.6831841780840183
mid_v2,25,11,CQI k-means,ADR,3978.6666666666665,0.6933529735383289
mid_v2,25,11,Resource-cost k-means,ADR,4859.0,0.6191766859219033
mid_v2,25,11,Multi-feature k-means,ADR,4578.666666666667,0.675775131981066
mid_v2,25,12,No grouping,log-utility,3000.0,0.6878508447506849
mid_v2,25,12,CQI k-means,log-utility,3936.6666666666665,0.7147166996685663
mid_v2,25,12,Resource-cost k-means,log-utility,5030.0,0.7664165716881818
mid_v2,25,12,Multi-feature k-means,log-utility,4510.0,0.7644689289962713
mid_v2,25,12,No grouping,ADR,3000.0,0.6878508447506849
mid_v2,25,12,CQI k-means,ADR,4900.0,0.7147166996685663
mid_v2,25,12,Resource-cost k-means,ADR,6400.0,0.7664165716881818
mid_v2,25,12,Multi-feature k-means,ADR,5415.0,0.7644689289962713
mid_v2,25,13,No grouping,log-utility,3000.0,0.6825175114173516
mid_v2,25,13,CQI k-means,log-utility,3736.0,0.6959700860705363
mid_v2,25,13,Resource-cost k-means,log-utility,4526.666666666667,0.7329484891718275
mid_v2,25,13,Multi-feature k-means,log-utility,3000.0,0.6825175114173516
mid_v2,25,13,No grouping,ADR,3000.0,0.6825175114173516
mid_v2,25,13,CQI k-means,ADR,4207.333333333333,0.6350264793184462
mid_v2,25,13,Resource-cost k-means,ADR,5524.666666666667,0.7329484891718275
mid_v2,25,13,Multi-feature k-means,ADR,5456.0,0.6677545656620375
mid_v2,25,14,No grouping,log-utility,1500.0,0.4399363916924877
mid_v2,25,14,CQI k-means,log-utility,3294.0,0.6593581814361057
mid_v2,25,14,Resource-cost k-means,log-utility,4571.333333333333,0.6902255139948268
mid_v2,25,14,Multi-feature k-means,log-utility,4012.6666666666665,0.7084732914564389
mid_v2,25,14,No grouping,ADR,1500.0,0.4399363916924877
mid_v2,25,14,CQI k-means,ADR,3886.0,0.5797353291604225
mid_v2,25,14,Resource-cost k-means,ADR,4571.333333333333,0.6902255139948268
mid_v2,25,14,Multi-feature k-means,ADR,4673.666666666667,0.6127434116181292
mid_v2,25,15,No grouping,log-utility,3000.0,0.6851841780840182
mid_v2,25,15,CQI k-means,log-utility,3994.0,0.7250252559346703
mid_v2,25,15,Resource-cost k-means,log-utility,4653.333333333333,0.782240319661531
mid_v2,25,15,Multi-feature k-means,log-utility,4338.0,0.7548765935312931
mid_v2,25,15,No grouping,ADR,3000.0,0.6851841780840182
mid_v2,25,15,CQI k-means,ADR,4980.0,0.7250252559346703
mid_v2,25,15,Resource-cost k-means,ADR,5646.666666666667,0.782240319661531
mid_v2,25,15,Multi-feature k-means,ADR,5137.0,0.7548765935312931
mid_v2,25,16,No grouping,log-utility,3000.0,0.6845175114173516
mid_v2,25,16,CQI k-means,log-utility,3000.0,0.6845175114173516
mid_v2,25,16,Resource-cost k-means,log-utility,5170.0,0.7857489728934107
mid_v2,25,16,Multi-feature k-means,log-utility,4026.6666666666665,0.7284515309033208
mid_v2,25,16,No grouping,ADR,3000.0,0.6845175114173516
mid_v2,25,16,CQI k-means,ADR,4020.0,0.6617764405149762
mid_v2,25,16,Resource-cost k-means,ADR,6600.0,0.7857489728934107
mid_v2,25,16,Multi-feature k-means,ADR,5461.333333333333,0.6570883650594231
mid_v2,25,17,No grouping,log-utility,3000.0,0.6865175114173515
mid_v2,25,17,CQI k-means,log-utility,3793.3333333333335,0.7062786423366404
mid_v2,25,17,Resource-cost k-means,log-utility,4710.666666666667,0.7858822092609679
mid_v2,25,17,Multi-feature k-means,log-utility,4395.333333333333,0.7585184831307303
mid_v2,25,17,No grouping,ADR,3000.0,0.6865175114173515
mid_v2,25,17,CQI k-means,ADR,4256.666666666667,0.7062786423366404
mid_v2,25,17,Resource-cost k-means,ADR,5739.333333333333,0.7858822092609679
mid_v2,25,17,Multi-feature k-means,ADR,5229.666666666667,0.7585184831307303
mid_v2,25,18,No grouping,log-utility,3000.0,0.6818508447506849
mid_v2,25,18,CQI k-means,log-utility,3621.3333333333335,0.6986863068716622
mid_v2,25,18,Resource-cost k-means,log-utility,4400.0,0.6877540995979853
mid_v2,25,18,Multi-feature k-means,log-utility,3994.0,0.7310252559346704
mid_v2,25,18,No grouping,ADR,3000.0,0.6818508447506849
mid_v2,25,18,CQI k-means,ADR,4460.0,0.6986863068716622
mid_v2,25,18,Resource-cost k-means,ADR,5500.0,0.6877540995979853
mid_v2,25,18,Multi-feature k-means,ADR,4581.0,0.7310252559346704
mid_v2,25,19,No grouping,log-utility,3000.0,0.6791841780840182
mid_v2,25,19,CQI k-means,log-utility,3879.3333333333335,0.7184081434024627
mid_v2,25,19,Resource-cost k-means,log-utility,4489.333333333333,0.7340879684274926
mid_v2,25,19,Multi-feature k-means,log-utility,3000.0,0.6791841780840182
mid_v2,25,19,No grouping,ADR,3000.0,0.6791841780840182
mid_v2,25,19,CQI k-means,ADR,4395.666666666667,0.7184081434024627
mid_v2,25,19,Resource-cost k-means,ADR,5942.666666666667,0.7264189020084431
mid_v2,25,19,Multi-feature k-means,ADR,5554.0,0.6764212323287042
mid_v2,26,0,No grouping,log-utility,3000.0,0.6771841780840183
mid_v2,26,0,CQI k-means,log-utility,3648.6666666666665,0.7008734887416637
mid_v2,26,0,Resource-cost k-means,log-utility,4228.666666666667,0.7209972482641565
mid_v2,26,0,Multi-feature k-means,log-utility,3994.0,0.723691922601337
mid_v2,26,0,No grouping,ADR,3000.0,0.6771841780840183
mid_v2,26,0,CQI k-means,ADR,4270.0,0.7008734887416637
mid_v2,26,0,Resource-cost k-means,ADR,5407.333333333333,0.668088132027397
mid_v2,26,0,Multi-feature k-means,ADR,4581.0,0.723691922601337
mid_v2,26,1,No grouping,log-utility,3000.0,0.6845175114173516
mid_v2,26,1,CQI k-means,log-utility,3908.0,0.7128957548688479
mid_v2,26,1,Resource-cost k-means,log-utility,4890.0,0.7497508371496197
mid_v2,26,1,Multi-feature k-means,log-utility,3000.0,0.6845175114173516
mid_v2,26,1,No grouping,ADR,3000.0,0.6845175114173516
mid_v2,26,1,CQI k-means,ADR,4442.0,0.7128957548688479
mid_v2,26,1,Resource-cost k-means,ADR,6200.0,0.7497508371496197
mid_v2,26,1,Multi-feature k-means,ADR,5504.666666666667,0.6760876659633448
mid_v2,26,2,No grouping,log-utility,3000.0,0.6818508447506849
mid_v2,26,2,CQI k-means,log-utility,3826.0,0.7292978090611092
mid_v2,26,2,Resource-cost k-means,log-utility,4411.333333333333,0.7659817835939382
mid_v2,26,2,Multi-feature k-means,log-utility,4051.3333333333335,0.7360004788674408
mid_v2,26,2,No grouping,ADR,3000.0,0.6818508447506849
mid_v2,26,2,CQI k-means,ADR,4524.666666666667,0.7292978090611092
mid_v2,26,2,Resource-cost k-means,ADR,5796.666666666667,0.7154196011045213
mid_v2,26,2,Multi-feature k-means,ADR,4756.0,0.6960832221831175
mid_v2,26,3,No grouping,log-utility,3000.0,0.6825175114173516
mid_v2,26,3,CQI k-means,log-utility,3621.3333333333335,0.691352973538329
mid_v2,26,3,Resource-cost k-means,log-utility,4645.0,0.7154191350404692
mid_v2,26,3,Multi-feature k-means,log-utility,4051.3333333333335,0.7286671455341076
mid_v2,26,3,No grouping,ADR,3000.0,0.6825175114173516
mid_v2,26,3,CQI k-means,ADR,4088.0,0.6164516711645136
mid_v2,26,3,Resource-cost k-means,ADR,5010.0,0.6959600359430482
mid_v2,26,3,Multi-feature k-means,ADR,4673.666666666667,0.7286671455341076
mid_v2,26,4,No grouping,log-utility,3000.0,0.6858508447506849
mid_v2,26,4,CQI k-means,log-utility,3606.6666666666665,0.7069305986682944
mid_v2,26,4,Resource-cost k-means,log-utility,4785.0,0.7374182029123647
mid_v2,26,4,Multi-feature k-means,log-utility,3989.3333333333335,0.6951832703051787
mid_v2,26,4,No grouping,ADR,3000.0,0.6858508447506849
mid_v2,26,4,CQI k-means,ADR,4187.333333333333,0.7069305986682944
mid_v2,26,4,Resource-cost k-means,ADR,5513.666666666667,0.6724212323287042
mid_v2,26,4,Multi-feature k-means,ADR,5276.0,0.6424226305208609
mid_v2,26,5,No grouping,log-utility,3000.0,0.6785175114173516
mid_v2,26,5,CQI k-means,log-utility,3793.3333333333335,0.7089453090033071
mid_v2,26,5,Resource-cost k-means,log-utility,4023.0,0.7125453574861949
mid_v2,26,5,Multi-feature k-means,log-utility,4250.666666666667,0.7378735821821913
mid_v2,26,5,No grouping,ADR,3000.0,0.6785175114173516
mid_v2,26,5,CQI k-means,ADR,4700.0,0.7089453090033071
mid_v2,26,5,Resource-cost k-means,ADR,5750.0,0.7094196011045214
mid_v2,26,5,Multi-feature k-means,ADR,4584.0,0.7378735821821913
mid_v2,26,6,No grouping,log-utility,3000.0,0.683850844750685
mid_v2,26,6,CQI k-means,log-utility,3908.0,0.7228957548688479
mid_v2,26,6,Resource-cost k-means,log-utility,4424.0,0.7676727612637823
mid_v2,26,6,Multi-feature k-means,log-utility,4194.666666666667,0.7477718695327004
mid_v2,26,6,No grouping,ADR,3000.0,0.683850844750685
mid_v2,26,6,CQI k-means,ADR,4442.0,0.7228957548688479
mid_v2,26,6,Resource-cost k-means,ADR,5276.0,0.7676727612637823
mid_v2,26,6,Multi-feature k-means,ADR,4905.333333333333,0.7477718695327004
mid_v2,26,7,No grouping,log-utility,3000.0,0.6785175114173516
mid_v2,26,7,CQI k-means,log-utility,3687.3333333333335,0.746442697555391
mid_v2,26,7,Resource-cost k-means,log-utility,4653.333333333333,0.7862403196615307
mid_v2,26,7,Multi-feature k-means,log-utility,4166.0,0.7439509247329816
mid_v2,26,7,No grouping,ADR,3000.0,0.6785175114173516
mid_v2,26,7,CQI k-means,ADR,4860.0,0.7215624215355145
mid_v2,26,7,Resource-cost k-means,ADR,5646.666666666667,0.7862403196615307
mid_v2,26,7,Multi-feature k-means,ADR,4907.333333333333,0.7001881792137366
mid_v2,26,8,No grouping,log-utility,3000.0,0.6845175114173516
mid_v2,26,8,CQI k-means,log-utility,3936.6666666666665,0.7127166996685664
mid_v2,26,8,Resource-cost k-means,log-utility,4567.333333333333,0.7674441519290417
mid_v2,26,8,Multi-feature k-means,log-utility,4395.333333333333,0.7525184831307302
mid_v2,26,8,No grouping,ADR,3000.0,0.6845175114173516
mid_v2,26,8,CQI k-means,ADR,4488.333333333333,0.7127166996685664
mid_v2,26,8,Resource-cost k-means,ADR,5507.666666666667,0.7674441519290417
mid_v2,26,8,Multi-feature k-means,ADR,5229.666666666667,0.7525184831307302
mid_v2,26,9,No grouping,log-utility,3000.0,0.6865175114173516
mid_v2,26,9,CQI k-means,log-utility,3936.6666666666665,0.7160500330018998
mid_v2,26,9,Resource-cost k-means,log-utility,4524.0,0.7469129388726256
mid_v2,26,9,Multi-feature k-means,log-utility,4309.333333333333,0.7483889820649079
mid_v2,26,9,No grouping,ADR,3000.0,0.6865175114173516
mid_v2,26,9,CQI k-means,ADR,4488.333333333333,0.7160500330018998
mid_v2,26,9,Resource-cost k-means,ADR,6150.0,0.7440844035149791
mid_v2,26,9,Multi-feature k-means,ADR,5090.666666666667,0.7483889820649079
mid_v2,26,10,No grouping,log-utility,3000.0,0.6971841780840183
mid_v2,26,10,CQI k-means,log-utility,3000.0,0.6971841780840183
mid_v2,26,10,Resource-cost k-means,log-utility,4596.0,0.7652650967287603
mid_v2,26,10,Multi-feature k-means,log-utility,4051.3333333333335,0.718000478867441
mid_v2,26,10,No grouping,ADR,3000.0,0.6971841780840183
mid_v2,26,10,CQI k-means,ADR,4620.0,0.6971841780840183
mid_v2,26,10,Resource-cost k-means,ADR,5554.0,0.7652650967287603
mid_v2,26,10,Multi-feature k-means,ADR,5060.0,0.718000478867441
mid_v2,26,11,No grouping,log-utility,3000.0,0.6825175114173515
mid_v2,26,11,CQI k-means,log-utility,3822.0,0.7100995871363589
mid_v2,26,11,Resource-cost k-means,log-utility,4578.666666666667,0.7698526115061939
mid_v2,26,11,Multi-feature k-means,log-utility,3000.0,0.6825175114173515
mid_v2,26,11,No grouping,ADR,3000.0,0.6825175114173515
mid_v2,26,11,CQI k-means,ADR,4303.0,0.7100995871363589
mid_v2,26,11,Resource-cost k-means,ADR,5549.333333333333,0.7698526115061939
mid_v2,26,11,Multi-feature k-means,ADR,5368.666666666667,0.6544221644568087
mid_v2,26,12,No grouping,log-utility,3000.0,0.6825175114173515
mid_v2,26,12,CQI k-means,log-utility,3000.0,0.6825175114173515
mid_v2,26,12,Resource-cost k-means,log-utility,3000.0,0.6825175114173515
mid_v2,26,12,Multi-feature k-means,log-utility,3000.0,0.6825175114173515
mid_v2,26,12,No grouping,ADR,3000.0,0.6825175114173515
mid_v2,26,12,CQI k-means,ADR,3561.6666666666665,0.6676311370075285
mid_v2,26,12,Resource-cost k-means,ADR,4409.0,0.6343531273989771
mid_v2,26,12,Multi-feature k-means,ADR,4349.333333333333,0.6078185149198578
mid_v2,26,13,No grouping,log-utility,3000.0,0.6765175114173515
mid_v2,26,13,CQI k-means,log-utility,3592.6666666666665,0.6935320287386104
mid_v2,26,13,Resource-cost k-means,log-utility,4159.333333333333,0.6840139740405572
mid_v2,26,13,Multi-feature k-means,log-utility,3896.0,0.6780182042228518
mid_v2,26,13,No grouping,ADR,3000.0,0.6765175114173515
mid_v2,26,13,CQI k-means,ADR,3932.3333333333335,0.6935320287386104
mid_v2,26,13,Resource-cost k-means,ADR,5261.333333333333,0.6564221644568087
mid_v2,26,13,Multi-feature k-means,ADR,5044.333333333333,0.6242766268923441
mid_v2,26,14,No grouping,log-utility,3000.0,0.6825175114173516
mid_v2,26,14,CQI k-means,log-utility,3936.6666666666665,0.7173833663352331
mid_v2,26,14,Resource-cost k-means,log-utility,4192.0,0.7120645269096151
mid_v2,26,14,Multi-feature k-means,log-utility,4223.333333333333,0.7422594809990856
mid_v2,26,14,No grouping,ADR,3000.0,0.6825175114173516
mid_v2,26,14,CQI k-means,ADR,4488.333333333333,0.7173833663352331
mid_v2,26,14,Resource-cost k-means,ADR,5646.666666666667,0.6790874329313186
mid_v2,26,14,Multi-feature k-means,ADR,4951.666666666667,0.7422594809990856
mid_v2,26,15,No grouping,log-utility,3000.0,0.683850844750685
mid_v2,26,15,CQI k-means,log-utility,3614.0,0.7382628702550696
mid_v2,26,15,Resource-cost k-means,log-utility,4538.666666666667,0.7669565404626566
mid_v2,26,15,Multi-feature k-means,log-utility,4395.333333333333,0.7545184831307303
mid_v2,26,15,No grouping,ADR,3000.0,0.683850844750685
mid_v2,26,15,CQI k-means,ADR,4780.0,0.7072538652694108
mid_v2,26,15,Resource-cost k-means,ADR,5461.333333333333,0.7669565404626566
mid_v2,26,15,Multi-feature k-means,ADR,5229.666666666667,0.7545184831307303
mid_v2,26,16,No grouping,log-utility,3000.0,0.683850844750685
mid_v2,26,16,CQI k-means,log-utility,3711.6666666666665,0.7199298995722162
mid_v2,26,16,Resource-cost k-means,log-utility,4960.0,0.7590837044189005
mid_v2,26,16,Multi-feature k-means,log-utility,3989.3333333333335,0.712489075195534
mid_v2,26,16,No grouping,ADR,3000.0,0.683850844750685
mid_v2,26,16,CQI k-means,ADR,4333.333333333333,0.7199298995722162
mid_v2,26,16,Resource-cost k-means,ADR,4960.0,0.7590837044189005
mid_v2,26,16,Multi-feature k-means,ADR,4121.333333333333,0.712489075195534
mid_v2,26,17,No grouping,log-utility,3000.0,0.6838508447506849
mid_v2,26,17,CQI k-means,log-utility,4424.0,0.7650060945971155
mid_v2,26,17,Resource-cost k-means,log-utility,4785.0,0.7407515362456979
