scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000364,0,0,13.76,13.76,13.76,13.76,14.72,15,2,111.36884073871019,7.52192809638835,0.5453541610537321,226.65,340.735460708586,,,,
simu5g_00000364,1,1,13.08,13.08,13.08,13.12,13.6,14,2,120.01399243316035,7.32095117585272,0.6284797223485115,226.65,355.426360642329,,,,
simu5g_00000364,2,2,14.88,14.92,14.92,14.92,14.92,15,2,129.18505897862434,7.50454345345811,0.6912593115627956,226.65,369.300374933763,,,,
simu5g_00000364,3,3,12.8,12.8,12.8,12.8,12.8,13,2,157.52728687185567,2.5578322897937,0.8055000201231882,226.65,406.888232745231,,,,
simu5g_00000364,4,4,11.28,11.28,11.28,11.28,11.28,11,1,164.8740253030991,0.592418089753135,0.8242748639799933,226.65,415.901514780546,,,,
simu5g_00000365,15,0,14.96,14.96,14.96,14.96,14.96,15,3,85.97928016122597,6.74931046144794,0.2454090976390938,223.35,98.8999024399747,,,,
simu5g_00000365,31,1,14.4,14.96,14.96,15.0,14.96,15,3,106.73457792786942,12.0965421757861,-0.039802000194022746,144.248249691394,226.65,,,,
simu5g_00000366,0,0,13.76,13.76,13.76,14.72,14.72,15,2,110.9591611628964,7.54522520078312,0.5405676967983875,226.65,339.980938188508,,,,
simu5g_00000366,1,1,13.08,13.08,13.12,13.6,13.6,14,2,119.55374410436178,7.34492079739302,0.6247555785236588,226.65,354.69186856259,,,,
simu5g_00000366,2,2,14.92,14.92,14.92,14.92,14.92,15,2,128.66641914574768,7.51942334483581,0.6882015772816076,226.65,368.54843259928,,,,
simu5g_00000366,3,3,12.8,12.8,12.8,12.8,12.8,13,2,157.31933307627796,2.58259754770126,0.8049231490770629,226.65,406.629972990461,,,,
simu5g_00000366,4,4,11.28,11.28,11.28,11.28,11.28,11,1,164.81697476384295,0.692186565934966,0.8241402095784095,226.65,415.832296123953,,,,
simu5g_00000367,15,0,14.96,14.96,14.96,14.96,14.96,15,3,85.81555811314577,6.7737701963949,0.23798389230842065,223.35,99.5772794596141,,,,
simu5g_00000367,31,1,14.96,14.96,15.0,14.96,14.96,15,3,106.7900623795182,12.1937529770206,-0.05119975461447686,145.467624989096,226.65,,,,
simu5g_00000368,0,0,13.76,13.76,14.72,14.72,14.72,15,2,110.55077765890385,7.58881984856271,0.5357000417163614,226.65,339.222056203651,,,,
simu5g_00000368,1,1,13.08,13.12,13.6,13.6,13.6,14,2,119.09287945538323,7.39914991542269,0.6209603286882761,226.65,353.951953571048,,,,
simu5g_00000368,2,2,14.92,14.92,14.92,14.92,15.0,15,2,128.15041411643938,7.51472867094996,0.685108669663848,226.65,367.796959732185,,,,
simu5g_00000368,3,3,12.8,12.8,12.8,12.8,12.8,13,2,157.10606542273493,2.65051858793309,0.8043287239843359,226.65,406.364921131668,,,,
simu5g_00000368,4,4,11.28,11.28,11.28,11.28,11.28,11,1,164.75472880788058,0.755350968922043,0.8239931078722789,226.65,415.75676102706,,,,
simu5g_00000369,15,0,14.96,14.96,14.96,14.96,14.96,15,3,85.65587481704848,6.81738024972067,0.23046851786381925,223.35,100.259017484586,,,,
simu5g_00000369,31,1,14.96,15.0,14.96,14.96,14.96,15,3,106.85988464091744,12.2658485749378,-0.06264474146762039,146.69420984659,226.65,,,,
simu5g_00000370,0,0,13.76,14.72,14.72,14.72,14.72,15,2,110.14567277159742,7.59703100925719,0.5307730356684638,226.65,338.462353102726,,,,
simu5g_00000370,1,1,13.12,13.6,13.6,13.6,13.6,14,2,118.63444568405605,7.40552800653303,0.6171175694230372,226.65,353.211400770394,,,,
simu5g_00000370,2,2,14.92,14.92,14.92,15.0,15.0,15,2,127.63246216736904,7.57756502232733,0.6819519247056002,226.65,367.039203229952,,,,
simu5g_00000370,3,3,12.8,12.8,12.8,12.8,12.8,13,2,156.89155980138378,2.66788564563117,0.8037279553262036,226.65,406.098132567105,,,,
simu5g_00000370,4,4,11.28,11.28,11.28,11.28,11.28,11,2,164.68471071669973,0.849826652984517,0.8238274079683847,226.65,415.671778361762,,,,
simu5g_00000371,15,0,14.96,14.96,14.96,14.96,14.96,15,3,85.50044348090016,6.85711973367063,0.22286750531655117,223.35,100.944729457953,,,,
simu5g_00000371,31,1,15.0,14.96,14.96,14.96,15.0,15,3,106.94445899214654,12.3641491586822,-0.07415648119778118,147.930624762458,226.65,,,,
simu5g_00000372,0,0,14.72,14.72,14.72,14.72,13.28,13,2,109.74317967020563,7.61893970002968,0.525777176368694,226.65,337.700459132723,,,,
simu5g_00000372,1,1,13.6,13.6,13.6,13.6,13.6,14,2,118.17914715591526,7.40107677891603,0.6132324935201191,226.65,352.471293092503,,,,
simu5g_00000372,2,2,14.92,14.92,15.0,15.0,15.0,15,2,127.12075792708305,7.52097611812213,0.6787806100686925,226.65,366.28710561814,,,,
simu5g_00000372,3,3,12.8,12.8,12.8,12.8,12.8,13,2,156.67542019557087,2.69023083413456,0.803119655441959,226.65,405.829109483691,,,,
simu5g_00000372,4,4,11.28,11.28,11.28,11.28,11.28,11,2,164.60980457110398,0.909343573932512,0.8236498692020756,226.65,415.580844004369,,,,
simu5g_00000373,15,0,14.96,14.96,14.96,14.96,15.0,15,3,85.34877236720237,6.92524435090963,0.2151495047632623,223.35,101.637253893044,,,,
simu5g_00000373,31,1,14.96,14.96,14.96,15.0,14.96,15,3,107.04385170820805,12.4345222265753,-0.0857039132908231,149.174076985116,226.65,,,,
simu5g_00000374,0,0,14.72,14.72,14.72,13.28,13.28,13,2,109.34383657437107,7.63194561944355,0.520717640377029,226.65,336.937264570778,,,,
simu5g_00000374,1,1,13.6,13.6,13.6,13.6,14.4,14,2,117.72230304009966,7.47390988217715,0.6092634976726011,226.65,351.723902104285,,,,
simu5g_00000374,2,2,14.92,15.0,15.0,15.0,15.0,15,2,126.60881145861713,7.56008121593388,0.6755540669813678,226.65,365.531097496546,,,,
simu5g_00000374,3,3,12.8,12.8,12.8,12.8,12.8,13,2,156.45538189857817,2.74085589663235,0.802497315019938,226.65,405.555023894028,,,,
simu5g_00000374,4,4,11.28,11.28,11.28,11.28,11.28,11,2,164.52950691692,0.975013148523378,0.8234592397941664,226.65,415.483342689516,,,,
simu5g_00000375,15,0,14.96,14.96,14.96,15.0,15.0,15,3,85.20130214148563,6.98109495784845,0.20732824695375004,223.35,102.335363388829,,,,
simu5g_00000375,31,1,14.96,14.96,15.0,14.96,14.96,15,3,107.1580106224458,12.478585625737,-0.0972576430558237,150.42193554769,226.65,,,,
simu5g_00000376,0,0,14.72,14.72,13.28,13.28,13.28,13,2,108.9449166771462,7.69904210954358,0.5155574217957655,226.65,336.167360359824,,,,
simu5g_00000376,1,1,13.6,13.6,13.6,14.4,14.4,14,2,117.27108698569613,7.43021982898456,0.6052717847669026,226.65,350.980880121387,,,,
simu5g_00000376,2,2,15.0,15.0,15.0,15.0,15.0,15,2,126.09618883670156,7.60664330606632,0.6722680038785337,226.65,364.77043316594,,,,
simu5g_00000376,3,3,12.8,12.8,12.8,12.8,12.8,13,2,156.2348649991641,2.74895616207824,0.8018704933658071,226.65,405.28012827782,,,,
simu5g_00000376,4,4,11.28,11.28,11.28,11.28,11.28,11,2,164.44234539373767,1.05861332411596,0.8232519490825779,226.65,415.377481357105,,,,
simu5g_00000377,15,0,14.96,14.96,15.0,15.0,15.0,15,3,85.05893105349386,6.99989489493673,0.19944580670791498,223.35,103.035352878323,,,,
simu5g_00000377,31,1,14.96,15.0,14.96,14.96,14.96,15,3,107.28707176555294,12.52535233759,-0.10881526160915662,151.674470781449,226.65,,,,
