dispersion,load,seed,method,mean_utility
mid,heavy,seed_0005,CQI+cost+switching+regret-graph 4-way union,0.2648664742378271
mid,heavy,seed_0006,CQI k-means,0.26663946328591226
mid,heavy,seed_0006,CQI+cost 2-way union,0.2666394632859123
mid,heavy,seed_0006,CQI+cost+switching 3-way union,0.2666394632859123
mid,heavy,seed_0006,CQI+cost+regret-graph 3-way union,0.2666394632859123
mid,heavy,seed_0006,CQI+cost+switching+regret-graph 4-way union,0.2666394632859123
mid,heavy,seed_0007,CQI k-means,0.2734093394725942
mid,heavy,seed_0007,CQI+cost 2-way union,0.27340933947259427
mid,heavy,seed_0007,CQI+cost+switching 3-way union,0.27340933947259427
mid,heavy,seed_0007,CQI+cost+regret-graph 3-way union,0.27340933947259427
mid,heavy,seed_0007,CQI+cost+switching+regret-graph 4-way union,0.27340933947259427
mid,heavy,seed_0008,CQI k-means,0.2691315442363961
mid,heavy,seed_0008,CQI+cost 2-way union,0.2691315442363961
mid,heavy,seed_0008,CQI+cost+switching 3-way union,0.2691315442363961
mid,heavy,seed_0008,CQI+cost+regret-graph 3-way union,0.2691315442363961
mid,heavy,seed_0008,CQI+cost+switching+regret-graph 4-way union,0.2691315442363961
mid,heavy,seed_0009,CQI k-means,0.2677056124909967
mid,heavy,seed_0009,CQI+cost 2-way union,0.2677056124909968
mid,heavy,seed_0009,CQI+cost+switching 3-way union,0.2677056124909968
mid,heavy,seed_0009,CQI+cost+regret-graph 3-way union,0.2677056124909968
mid,heavy,seed_0009,CQI+cost+switching+regret-graph 4-way union,0.2677056124909968
mid,heavy,seed_0010,CQI k-means,0.2719834077271949
mid,heavy,seed_0010,CQI+cost 2-way union,0.27340933947259427
mid,heavy,seed_0010,CQI+cost+switching 3-way union,0.27340933947259427
mid,heavy,seed_0010,CQI+cost+regret-graph 3-way union,0.27340933947259427
mid,heavy,seed_0010,CQI+cost+switching+regret-graph 4-way union,0.27340933947259427
high,light,seed_0001,CQI k-means,0.4027740511445758
high,light,seed_0001,CQI+cost 2-way union,0.41182036194972127
high,light,seed_0001,CQI+cost+switching 3-way union,0.41112094316001524
high,light,seed_0001,CQI+cost+regret-graph 3-way union,0.4208537421282702
high,light,seed_0001,CQI+cost+switching+regret-graph 4-way union,0.4208537421282702
high,light,seed_0002,CQI k-means,0.3302980266692436
high,light,seed_0002,CQI+cost 2-way union,0.3686831256907851
high,light,seed_0002,CQI+cost+switching 3-way union,0.36394725685898693
high,light,seed_0002,CQI+cost+regret-graph 3-way union,0.37373071321928647
high,light,seed_0002,CQI+cost+switching+regret-graph 4-way union,0.37472662209083757
high,light,seed_0003,CQI k-means,0.3932869317170224
high,light,seed_0003,CQI+cost 2-way union,0.4220003879573821
high,light,seed_0003,CQI+cost+switching 3-way union,0.42558544594081
high,light,seed_0003,CQI+cost+regret-graph 3-way union,0.45137005674427877
high,light,seed_0003,CQI+cost+switching+regret-graph 4-way union,0.45137005674427877
high,light,seed_0004,CQI k-means,0.35596553154009847
high,light,seed_0004,CQI+cost 2-way union,0.40603796382836904
high,light,seed_0004,CQI+cost+switching 3-way union,0.4041964697598194
high,light,seed_0004,CQI+cost+regret-graph 3-way union,0.4066834291352805
high,light,seed_0004,CQI+cost+switching+regret-graph 4-way union,0.4048419350667309
high,light,seed_0005,CQI k-means,0.3613558767318275
high,light,seed_0005,CQI+cost 2-way union,0.3977301137688517
high,light,seed_0005,CQI+cost+switching 3-way union,0.40592043759276025
high,light,seed_0005,CQI+cost+regret-graph 3-way union,0.39911811254406765
high,light,seed_0005,CQI+cost+switching+regret-graph 4-way union,0.40702275360137957
high,light,seed_0006,CQI k-means,0.3881968968063778
high,light,seed_0006,CQI+cost 2-way union,0.41605184873205514
high,light,seed_0006,CQI+cost+switching 3-way union,0.4137792289243803
high,light,seed_0006,CQI+cost+regret-graph 3-way union,0.421408991589198
high,light,seed_0006,CQI+cost+switching+regret-graph 4-way union,0.41812044978811214
high,light,seed_0007,CQI k-means,0.3781755130028738
high,light,seed_0007,CQI+cost 2-way union,0.4267724797310238
high,light,seed_0007,CQI+cost+switching 3-way union,0.4318059945267062
high,light,seed_0007,CQI+cost+regret-graph 3-way union,0.4573956501933707
high,light,seed_0007,CQI+cost+switching+regret-graph 4-way union,0.4474409434787542
high,light,seed_0008,CQI k-means,0.3842560666050149
high,light,seed_0008,CQI+cost 2-way union,0.40676436051236153
high,light,seed_0008,CQI+cost+switching 3-way union,0.40676436051236153
high,light,seed_0008,CQI+cost+regret-graph 3-way union,0.42308101461052766
high,light,seed_0008,CQI+cost+switching+regret-graph 4-way union,0.42308101461052766
high,light,seed_0009,CQI k-means,0.41267169365570566
high,light,seed_0009,CQI+cost 2-way union,0.44279814018019803
high,light,seed_0009,CQI+cost+switching 3-way union,0.4448397541388346
high,light,seed_0009,CQI+cost+regret-graph 3-way union,0.45384935631882495
high,light,seed_0009,CQI+cost+switching+regret-graph 4-way union,0.46075718890289796
high,light,seed_0010,CQI k-means,0.3496497285877697
high,light,seed_0010,CQI+cost 2-way union,0.3888910431388663
high,light,seed_0010,CQI+cost+switching 3-way union,0.3892576403851808
high,light,seed_0010,CQI+cost+regret-graph 3-way union,0.3943413947172171
high,light,seed_0010,CQI+cost+switching+regret-graph 4-way union,0.39591209756600726
high,medium,seed_0001,CQI k-means,0.23392157353373394
high,medium,seed_0001,CQI+cost 2-way union,0.24343380473698856
high,medium,seed_0001,CQI+cost+switching 3-way union,0.24281087682161254
high,medium,seed_0001,CQI+cost+regret-graph 3-way union,0.2501875272419956
high,medium,seed_0001,CQI+cost+switching+regret-graph 4-way union,0.24956459932661956
high,medium,seed_0002,CQI k-means,0.15484312055952845
high,medium,seed_0002,CQI+cost 2-way union,0.1580628434314796
high,medium,seed_0002,CQI+cost+switching 3-way union,0.16255565010460188
