scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000086,16,2,15.0,15.0,15.0,15.0,15.0,15,3,234.3962599452504,1.39272417517407,0.9110318766342076,413.542464573961,223.35,,,,
simu5g_00000087,11,0,14.64,14.64,14.64,14.64,14.64,15,3,49.31787925260741,1.56984035607992,0.8808157901308813,223.35,36.5600332185352,,,,
simu5g_00000087,23,1,15.0,15.0,15.0,15.0,15.0,15,3,189.26974374216582,1.12833517883249,0.869909472506245,35.3524570598604,226.65,,,,
simu5g_00000088,0,0,14.56,14.6,14.6,14.6,14.6,15,3,90.38106795211414,2.74298717831586,0.9555396514562967,226.65,406.362694169211,,,,
simu5g_00000088,1,1,13.72,13.72,13.72,13.72,13.72,14,3,99.27667057238058,0.665881892947727,0.9632959275676461,226.65,415.632812464849,,,,
simu5g_00000088,16,2,15.0,15.0,15.0,15.0,15.0,15,3,234.26410064439256,1.45073889993159,0.9109265572359303,413.397390683968,223.35,,,,
simu5g_00000089,11,0,14.64,14.64,14.64,14.64,14.64,15,3,49.17335798425073,1.6414633346778,0.8800664063222488,223.35,36.724179552003,,,,
simu5g_00000089,23,1,15.0,15.0,15.0,15.0,15.0,15,3,189.16974196972632,1.14966296810933,0.8697615957506545,35.4674233566713,226.65,,,,
simu5g_00000090,0,0,14.6,14.6,14.6,14.6,14.0,14,3,90.11151179451213,2.82138537335534,0.9552670232430656,226.65,406.080555631876,,,,
simu5g_00000090,1,1,13.72,13.72,13.72,13.72,13.72,14,3,99.2076496981245,0.716526841832828,0.9632438634666248,226.65,415.561159780665,,,,
simu5g_00000090,16,2,15.0,15.0,15.0,15.0,15.0,15,3,234.12881933464686,1.4851837033595,0.9108185524517997,413.248872313632,223.35,,,,
simu5g_00000091,11,0,14.64,14.64,14.64,14.64,14.64,15,3,49.02702136857425,1.66351368981047,0.879300187440077,223.35,36.890530920984,,,,
simu5g_00000091,23,1,15.0,15.0,15.0,15.0,15.0,15,3,189.0658958557639,1.19406624188923,0.869607759109388,35.5868299808602,226.65,,,,
simu5g_00000092,0,0,14.6,14.6,14.6,14.0,14.0,14,3,89.83783726271649,2.86531923680891,0.9549876346344361,226.65,405.794023708195,,,,
simu5g_00000092,1,1,13.72,13.72,13.72,13.72,13.72,14,3,99.1364148081381,0.739551875299402,0.9631900122466045,226.65,415.487204593135,,,,
simu5g_00000092,16,2,15.0,15.0,15.0,15.0,15.0,15,3,233.99259676950703,1.49569539228482,0.9107095938779471,413.099302774404,223.35,,,,
simu5g_00000093,11,0,14.64,14.64,14.64,14.64,14.64,15,3,48.8771088890082,1.70567447186081,0.8785073955445487,223.35,37.0610983681701,,,,
simu5g_00000093,23,1,15.0,15.0,15.0,15.0,14.96,15,3,188.9574029148603,1.24772326762133,0.8694467385667983,35.7116023076223,226.65,,,,
simu5g_00000094,0,0,14.6,14.6,14.0,14.0,14.0,14,3,89.55696773370771,2.94152540711079,0.9546981472364356,226.65,405.499871167484,,,,
simu5g_00000094,1,1,13.72,13.72,13.72,13.72,13.72,14,3,99.0609449581251,0.783563871296682,0.9631328294550094,226.65,415.408848206006,,,,
simu5g_00000094,16,2,15.0,15.0,15.0,15.0,15.0,15,3,233.84914414162682,1.57527362035616,0.9105946322531903,412.941775412368,223.35,,,,
simu5g_00000095,11,0,14.64,14.64,14.64,14.64,14.64,15,3,48.72682724161086,1.71142828804074,0.8777045669516474,223.35,37.2322411969742,,,,
simu5g_00000095,23,1,15.0,15.0,15.0,14.96,14.96,15,3,188.84706619960863,1.26916485002541,0.8692826661858689,35.8385187926249,226.65,,,,
simu5g_00000096,0,0,14.6,14.0,14.0,14.0,14.0,14,3,89.27234879296967,2.9817072075731,0.954401912783948,226.65,405.201700446726,,,,
simu5g_00000096,1,1,13.72,13.72,13.72,13.72,13.72,14,3,98.9831691366595,0.807554298645445,0.9630737589794462,226.65,415.328092776141,,,,
simu5g_00000096,16,2,15.0,15.0,15.0,15.0,15.0,15,3,233.69858446458562,1.65353126553847,0.9104737316800389,412.776422285814,223.35,,,,
simu5g_00000097,11,0,14.64,14.64,14.64,14.64,14.64,15,3,48.570467252963745,1.78232048538147,0.8768605525796936,223.35,37.4104732455123,,,,
simu5g_00000097,23,1,15.0,15.0,14.96,14.96,14.96,15,3,188.73511997152946,1.28792359488361,0.869115874526325,35.9673111521133,226.65,,,,
simu5g_00000098,0,0,14.0,14.0,14.0,14.0,14.0,14,3,88.98674065183452,2.99300528721277,0.9541016930847067,226.65,404.902399918005,,,,
simu5g_00000098,1,1,13.72,13.72,13.72,13.72,13.72,14,3,98.90308318644291,0.831592427274772,0.9630127844838474,226.65,415.244933533414,,,,
simu5g_00000098,16,2,15.0,15.0,15.0,15.0,15.0,15,3,233.5471309808987,1.66356932809605,0.9103518611427255,412.610065353005,223.35,,,,
simu5g_00000099,11,0,14.64,14.64,14.64,14.64,14.64,15,3,48.41144570651444,1.81442909602641,0.8759929232846354,223.35,37.591916155115,,,,
simu5g_00000099,23,1,15.0,14.96,14.96,14.96,14.96,15,3,188.61944210112483,1.33111549653389,0.868943177185105,36.1004227017666,226.65,,,,
