dispersion,load,seed,method,mean_utility
mid,light,seed_0039,MethodA_proxy_kmeans,0.6274914470241075
mid,light,seed_0039,MethodB_cutpoint_stddev,0.6914038561871027
mid,light,seed_0039,CQI_kmeans_published,0.6941783399588256
mid,light,seed_0039,Candidate_union_final,0.7270512447455163
mid,light,seed_0039,OptimalCutpoint_upperbound,0.7255168098957012
mid,light,seed_0040,NoGrouping_single_group,0.5950425858602865
mid,light,seed_0040,MethodA_proxy_kmeans,0.6111597687392785
mid,light,seed_0040,MethodB_cutpoint_stddev,0.670769917771524
mid,light,seed_0040,CQI_kmeans_published,0.6763499080334299
mid,light,seed_0040,Candidate_union_final,0.7115884419925586
mid,light,seed_0040,OptimalCutpoint_upperbound,0.688463493231249
mid,light,seed_0041,NoGrouping_single_group,0.649684810543581
mid,light,seed_0041,MethodA_proxy_kmeans,0.6503564378787019
mid,light,seed_0041,MethodB_cutpoint_stddev,0.6780865968782785
mid,light,seed_0041,CQI_kmeans_published,0.7064828576414536
mid,light,seed_0041,Candidate_union_final,0.6948001444717116
mid,light,seed_0041,OptimalCutpoint_upperbound,0.721922704996585
mid,light,seed_0042,NoGrouping_single_group,0.6223636982019337
mid,light,seed_0042,MethodA_proxy_kmeans,0.6359089818006434
