scenario_id,ue_id,user_index,rb_index,rate_kbps,sinr_db,cqi
simu5g_00000005,0,0,6,984.0,26.1732288328262,13.0
simu5g_00000005,0,0,7,1160.0,22.825458604543,15.0
simu5g_00000005,0,0,8,808.0,27.0151178532944,11.0
simu5g_00000005,0,0,9,1128.0,27.6813060119038,14.0
simu5g_00000005,0,0,10,1128.0,30.4524744318544,14.0
simu5g_00000005,0,0,11,1160.0,16.5438756065521,15.0
simu5g_00000005,0,0,12,1128.0,32.9363651198457,14.0
simu5g_00000005,0,0,13,1128.0,24.7572458149875,14.0
simu5g_00000005,0,0,14,1128.0,29.3659473808368,14.0
simu5g_00000005,0,0,15,1160.0,29.9795209138698,15.0
simu5g_00000005,0,0,16,1128.0,22.9597231227549,14.0
simu5g_00000005,0,0,17,1160.0,31.3788168739344,15.0
simu5g_00000005,0,0,18,1160.0,31.0747978315294,15.0
simu5g_00000005,0,0,19,1128.0,23.6513387042865,14.0
simu5g_00000005,0,0,20,1160.0,27.6361571668357,15.0
simu5g_00000005,0,0,21,888.0,29.053554618,12.0
simu5g_00000005,0,0,22,1160.0,33.950999797123,15.0
simu5g_00000005,0,0,23,1160.0,34.3670496885786,15.0
simu5g_00000005,0,0,24,984.0,22.6631315858901,13.0
simu5g_00000006,0,0,0,1160.0,27.7991614807965,15.0
simu5g_00000006,0,0,1,528.0,34.0721999928108,8.0
simu5g_00000006,0,0,2,1160.0,28.6713320860046,15.0
simu5g_00000006,0,0,3,984.0,20.4754336870256,13.0
simu5g_00000006,0,0,4,1128.0,29.8726079991506,14.0
simu5g_00000006,0,0,5,984.0,28.2696344631152,13.0
simu5g_00000006,0,0,6,984.0,26.17660069561,13.0
simu5g_00000006,0,0,7,1160.0,22.8288304673269,15.0
simu5g_00000006,0,0,8,808.0,27.0184897160783,11.0
simu5g_00000006,0,0,9,1128.0,27.6846778746876,14.0
simu5g_00000006,0,0,10,1128.0,30.4558462946382,14.0
simu5g_00000006,0,0,11,1160.0,16.5472474693359,15.0
simu5g_00000006,0,0,12,1128.0,32.9397369826295,14.0
simu5g_00000006,0,0,13,1128.0,24.7606176777714,14.0
simu5g_00000006,0,0,14,1128.0,29.3693192436207,14.0
simu5g_00000006,0,0,15,1160.0,29.9828927766537,15.0
simu5g_00000006,0,0,16,1128.0,22.9630949855387,14.0
simu5g_00000006,0,0,17,1160.0,31.3821887367183,15.0
simu5g_00000006,0,0,18,1160.0,31.0781696943133,15.0
simu5g_00000006,0,0,19,1128.0,23.6547105670704,14.0
simu5g_00000006,0,0,20,1160.0,27.6395290296196,15.0
simu5g_00000006,0,0,21,888.0,29.0569264807839,12.0
simu5g_00000006,0,0,22,1160.0,33.9543716599068,15.0
simu5g_00000006,0,0,23,1160.0,34.3704215513624,15.0
