scenario_id,ue_id,user_index,cqi_t_minus_4,cqi_t_minus_3,cqi_t_minus_2,cqi_t_minus_1,cqi_now_raw,cqi_now,previous_quality,distance_m,speed_mps,direction_to_gnb,x_m,y_m,rsrp_dbm,rsrq_db,wideband_sinr_db,mcs
simu5g_00000049,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.25061570555634,1.0044129118385,0.7093475298489944,223.35,36.1192178461409,-67.352673,,32.147327,
simu5g_00000049,31,1,13.4,13.4,13.4,14.64,14.64,15,3,149.09792306702116,1.57417914027028,0.6988157534117062,35.808022559799,226.65,-71.992811,,27.507189,
simu5g_00000050,0,0,14.0,14.0,14.4,14.4,14.4,14,4,160.7857723872697,2.10892190762536,0.814198789445415,226.65,410.911581237761,-76.235989,,23.264011,
simu5g_00000051,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.1762622001987,1.04852152395633,0.7089065810825979,223.35,36.2240699985365,-67.340423,,32.159577,
simu5g_00000051,31,1,13.4,13.4,14.64,14.64,14.64,15,3,148.98167047206982,1.66424633938965,0.6982439683797482,35.974447193738,226.65,-71.977828,,27.522172,
simu5g_00000052,0,0,14.0,14.4,14.4,14.4,14.4,14,4,160.60902477866668,2.17142410570031,0.8137428080850337,226.65,410.694438827191,-76.226135,,23.273865,
simu5g_00000053,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.09978457678929,1.07915700393578,0.7084518790689951,223.35,36.3319856989301,-67.327809,,32.172191,
simu5g_00000053,31,1,13.4,14.64,14.64,14.64,14.64,15,3,148.8621181954821,1.71290815500688,0.6976540657199464,36.1457380092387,226.65,-71.962401,,27.537599,
simu5g_00000054,0,0,14.4,14.4,14.4,14.4,14.4,14,4,160.42950247877073,2.20676079326981,0.8132778618142836,226.65,410.473762747864,-76.21613,,23.28387,
simu5g_00000055,15,0,14.44,14.44,14.44,14.44,14.44,14,3,118.02019563357219,1.12379677265801,0.7079774285684692,223.35,36.4443653761959,-67.314669,,32.185331,
simu5g_00000055,31,1,14.64,14.64,14.64,14.64,14.64,15,3,148.7378676908569,1.78176101956429,0.6970389417191974,36.3239141111951,226.65,-71.946348,,27.553652,
simu5g_00000056,0,0,14.4,14.4,14.4,14.4,14.4,14,4,160.24502712404842,2.2689630576132,0.8127981802597635,226.65,410.246866442103,-76.205856,,23.294144,
simu5g_00000057,15,0,14.44,14.44,14.44,14.44,14.44,14,3,117.9397822815905,1.13620358633308,0.707496763610657,223.35,36.5579857348292,-67.301378,,32.198622,
simu5g_00000057,31,1,14.64,14.64,14.64,14.64,14.64,15,3,148.60836806434978,1.85871091707988,0.6963956077647255,36.5097852029031,226.65,-71.929595,,27.570405,
simu5g_00000058,0,0,14.4,14.4,14.4,14.4,14.4,14,4,160.05576953105364,2.32917728214265,0.8123040431145722,226.65,410.013948713889,-76.19532,,23.30468,
simu5g_00000059,15,0,14.44,14.44,14.44,14.44,13.6,14,3,117.85647963955242,1.17784337566712,0.7069974445396607,223.35,36.6757700723959,-67.287593,,32.212407,
simu5g_00000059,31,1,14.64,14.64,14.64,14.64,14.64,15,3,148.4755956364915,1.90747230168345,0.6957336464898494,36.7005324330714,226.65,-71.912395,,27.587605,
simu5g_00000060,0,0,14.4,14.4,14.4,14.4,14.4,14,4,159.8630083504451,2.3737556274377,0.8117986424142233,226.65,409.776573151145,-76.184596,,23.315404,
simu5g_00000061,15,0,14.44,14.44,14.44,13.6,13.6,14,3,117.77067668989652,1.2140673033424,0.7064816602553131,223.35,36.7971768027302,-67.273379,,32.226621,
simu5g_00000061,31,1,14.64,14.64,14.64,14.64,14.64,15,3,148.33972359224504,1.95388620343438,0.695053735100631,36.8959210534149,226.65,-71.894769,,27.605231,
simu5g_00000062,0,0,14.4,14.4,14.4,14.4,14.4,14,4,159.66427767079017,2.44881800590941,0.8112753412359014,226.65,409.531691350554,-76.173545,,23.326455,
simu5g_00000063,15,0,14.44,14.44,13.6,13.6,13.6,14,3,117.68103512848404,1.26933019002725,0.705941191692994,223.35,36.9241098217329,-67.25851,,32.24149,
simu5g_00000063,31,1,14.64,14.64,14.64,14.64,14.64,15,3,148.19927730803423,2.02167911737837,0.6943482647419681,37.0980889651527,226.65,-71.876523,,27.623477,
simu5g_00000064,0,0,14.4,14.4,14.4,14.4,14.4,14,4,159.461560301718,2.49957475042736,0.8107391752024525,226.65,409.281733875511,-76.16228,,23.33772,
simu5g_00000065,15,0,14.44,13.6,13.6,13.6,13.6,14,3,117.58716514266274,1.33024865524017,0.7053734581670763,223.35,37.0571346872569,-67.242921,,32.257079,
simu5g_00000065,31,1,14.64,14.64,14.64,14.64,14.64,15,3,148.05445803969454,2.0867831999078,0.6936179705397566,37.3067672851435,226.65,-80.731555,,18.768445,
simu5g_00000066,0,0,14.4,14.4,14.4,14.4,14.4,14,4,159.25386442158953,2.56268043335268,0.81018734647851,226.65,409.025465832176,-76.150745,,23.349255,
simu5g_00000067,15,0,13.6,13.6,13.6,13.6,13.6,14,3,117.48903368922205,1.39178575815948,0.7047780046940939,223.35,37.1963132630729,-67.226602,,32.273398,
simu5g_00000067,31,1,14.64,14.64,14.64,14.64,14.64,15,3,147.9057375246307,2.1452910915637,0.6928649646781583,37.5212963942998,226.65,-80.712175,,18.787825,
simu5g_00000068,0,0,14.4,14.4,14.4,14.4,14.4,14,4,159.04165462887147,2.62018351575659,0.8096208995126052,226.65,408.7634474806,-76.138967,,23.361033,
simu5g_00000069,15,0,13.6,13.6,13.6,13.6,13.6,14,3,117.3865257662025,1.45511512335378,0.7041538599517053,223.35,37.3418247754082,-67.209532,,32.290468,
simu5g_00000069,31,1,14.64,14.64,14.64,14.64,14.64,15,3,147.75441152025093,2.18527468087064,0.6920955867608564,37.7398238623869,226.65,-80.692425,,18.807575,
simu5g_00000070,0,0,14.4,14.4,14.4,14.4,13.68,14,3,158.8251790915937,2.67474728622773,0.8090403139282719,226.65,408.495972751977,-76.12696,,23.37304,
simu5g_00000071,15,0,13.6,13.6,13.6,13.6,13.6,14,3,117.27964828319348,1.51851821899961,0.7035007745202729,223.35,37.4936765973082,-67.191708,,32.308292,
simu5g_00000071,31,1,14.64,14.64,14.64,14.64,14.64,15,3,147.59797021759988,2.26170471092832,0.6912968079174409,37.9659943334797,226.65,-80.671975,,18.828025,
simu5g_00000072,0,0,14.4,14.4,14.4,13.68,13.68,14,3,158.60646216920827,2.70439640071822,0.8084508749404511,226.65,408.225533111906,-76.114837,,23.385163,
simu5g_00000073,15,0,13.6,13.6,13.6,13.6,13.6,14,3,117.17115766107185,1.54288287366659,0.7028353799621567,223.35,37.6479648846748,-67.173587,,32.326413,
simu5g_00000073,31,1,14.64,14.64,14.64,14.64,14.36,14,3,147.43930124972485,2.29658740629588,0.6904831077126437,38.1956530741093,226.65,-80.651198,,18.848802,
simu5g_00000074,0,0,14.4,14.4,13.68,13.68,13.76,14,3,158.3832843534806,2.76159285397941,0.8078464488774584,226.65,407.949373826508,-76.102475,,23.397525,
simu5g_00000075,15,0,13.6,13.6,13.6,13.6,13.6,14,3,117.05994704981833,1.58308448953124,0.7021507248024983,223.35,37.806273333628,-67.154984,,32.345016,
simu5g_00000075,31,1,14.64,14.64,14.64,14.36,14.36,14,3,147.27611669840007,2.36477745914512,0.6896424991159451,38.4321308200238,226.65,-80.629794,,18.870206,
simu5g_00000076,0,0,14.4,13.68,13.68,13.76,13.76,14,3,158.15680039460142,2.80462140624245,0.8072299854786448,226.65,407.668911685883,-76.089939,,23.410061,
simu5g_00000076,1,1,14.32,14.32,14.32,14.32,14.32,14,2,164.9389967331442,0.554367249355242,0.8244280169041309,226.65,415.980329986863,-75.846082,,23.653918,
simu5g_00000077,15,0,13.6,13.6,13.6,13.6,13.6,14,3,116.94803611526841,1.59461561977293,0.7014591080737663,223.35,37.9657348956052,-67.136235,,32.363765,
simu5g_00000077,31,1,14.64,14.64,14.36,14.36,14.36,14,3,147.10938490233312,2.41916796873469,0.6887796618167744,38.6740476168973,226.65,-80.607886,,18.892114,
simu5g_00000078,0,0,13.68,13.68,13.76,13.76,13.76,14,3,157.92752228576143,2.84141028949825,0.8066027302476009,226.65,407.384770656934,-76.077257,,23.422743,
