dispersion,seed,load,scenario_index,n_scenarios_this_run,method,utility,adr_kbps,served_ratio,average_quality,system_spectral_efficiency,fairness
high,seed_0007,medium,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.07612305324303152,348.75,1.0,0.425,12.916666666666666,0.8024845360824743
high,seed_0007,medium,4,5,CQI k-means,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0007,medium,4,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0007,medium,4,5,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0007,medium,4,5,CQI+cost+regret-graph 3-way union,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0007,medium,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0007,heavy,0,5,CQI k-means,-0.7873104267410328,237.5,0.575,0.6086956521739131,26.38888888888889,0.4910228509249184
high,seed_0007,heavy,0,5,CQI+cost 2-way union (paper method),-0.7873104267410328,237.5,0.575,0.6086956521739131,26.38888888888889,0.4910228509249184
high,seed_0007,heavy,0,5,CQI+cost+switching 3-way union (former headline),-0.7873104267410328,237.5,0.575,0.6086956521739131,26.38888888888889,0.4910228509249184
high,seed_0007,heavy,0,5,CQI+cost+regret-graph 3-way union,-0.4,160.0,0.8,0.0,17.77777777777778,0.8
high,seed_0007,heavy,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.4,160.0,0.8,0.0,17.77777777777778,0.8
high,seed_0007,heavy,1,5,CQI k-means,-0.7507439067250973,216.25,0.6,0.4583333333333333,24.02777777777778,0.48617608836907084
high,seed_0007,heavy,1,5,CQI+cost 2-way union (paper method),-0.45,155.0,0.775,0.0,17.22222222222222,0.775
high,seed_0007,heavy,1,5,CQI+cost+switching 3-way union (former headline),-0.45,155.0,0.775,0.0,17.22222222222222,0.775
high,seed_0007,heavy,1,5,CQI+cost+regret-graph 3-way union,-0.45,155.0,0.775,0.0,17.22222222222222,0.775
high,seed_0007,heavy,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.45,155.0,0.775,0.0,17.22222222222222,0.775
high,seed_0007,heavy,2,5,CQI k-means,0.0,200.0,1.0,0.0,22.22222222222222,1.0
high,seed_0007,heavy,2,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,22.22222222222222,1.0
high,seed_0007,heavy,2,5,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,22.22222222222222,1.0
high,seed_0007,heavy,2,5,CQI+cost+regret-graph 3-way union,0.0,200.0,1.0,0.0,22.22222222222222,1.0
high,seed_0007,heavy,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.0,200.0,1.0,0.0,22.22222222222222,1.0
high,seed_0007,heavy,3,5,CQI k-means,-0.4873104267410328,267.5,0.725,0.4827586206896552,29.72222222222222,0.5919855222337125
high,seed_0007,heavy,3,5,CQI+cost 2-way union (paper method),-0.4873104267410328,267.5,0.725,0.4827586206896552,29.72222222222222,0.5919855222337125
high,seed_0007,heavy,3,5,CQI+cost+switching 3-way union (former headline),-0.4873104267410328,267.5,0.725,0.4827586206896552,29.72222222222222,0.5919855222337125
high,seed_0007,heavy,3,5,CQI+cost+regret-graph 3-way union,-0.4873104267410328,267.5,0.725,0.4827586206896552,29.72222222222222,0.5919855222337125
high,seed_0007,heavy,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.4873104267410328,267.5,0.725,0.4827586206896552,29.72222222222222,0.5919855222337125
high,seed_0007,heavy,4,5,CQI k-means,-0.4,160.0,0.8,0.0,17.77777777777778,0.8
high,seed_0007,heavy,4,5,CQI+cost 2-way union (paper method),-0.4,160.0,0.8,0.0,17.77777777777778,0.8
high,seed_0007,heavy,4,5,CQI+cost+switching 3-way union (former headline),-0.4,160.0,0.8,0.0,17.77777777777778,0.8
high,seed_0007,heavy,4,5,CQI+cost+regret-graph 3-way union,-0.4,160.0,0.8,0.0,17.77777777777778,0.8
high,seed_0007,heavy,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.4,160.0,0.8,0.0,17.77777777777778,0.8
high,seed_0008,light,0,2,CQI k-means,0.18284672722038045,753.75,1.0,1.025,13.958333333333334,0.6631812212738017
high,seed_0008,light,0,2,CQI+cost 2-way union (paper method),0.2402570643924292,1077.5,1.0,1.35,19.953703703703702,0.7579606659050107
high,seed_0008,light,0,2,CQI+cost+switching 3-way union (former headline),0.2402570643924292,1077.5,1.0,1.35,19.953703703703702,0.7579606659050107
high,seed_0008,light,0,2,CQI+cost+regret-graph 3-way union,0.2402570643924292,1077.5,1.0,1.35,19.953703703703702,0.7579606659050107
high,seed_0008,light,0,2,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.2402570643924292,1077.5,1.0,1.35,19.953703703703702,0.7579606659050107
high,seed_0008,light,1,2,CQI k-means,0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0008,light,1,2,CQI+cost 2-way union (paper method),0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0008,light,1,2,CQI+cost+switching 3-way union (former headline),0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0008,light,1,2,CQI+cost+regret-graph 3-way union,0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0008,light,1,2,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0008,medium,0,2,CQI k-means,0.05821174659761234,313.75,1.0,0.325,11.62037037037037,0.7855486284289277
high,seed_0008,medium,0,2,CQI+cost 2-way union (paper method),0.05821174659761234,313.75,1.0,0.325,11.62037037037037,0.7855486284289277
high,seed_0008,medium,0,2,CQI+cost+switching 3-way union (former headline),0.05821174659761234,313.75,1.0,0.325,11.62037037037037,0.7855486284289277
high,seed_0008,medium,0,2,CQI+cost+regret-graph 3-way union,0.05821174659761234,313.75,1.0,0.325,11.62037037037037,0.7855486284289277
high,seed_0008,medium,0,2,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.05821174659761234,313.75,1.0,0.325,11.62037037037037,0.7855486284289277
high,seed_0008,medium,1,2,CQI k-means,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0008,medium,1,2,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0008,medium,1,2,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0008,medium,1,2,CQI+cost+regret-graph 3-way union,0.0044778266613547954,208.75,1.0,0.025,7.731481481481482,0.9358724832214765
high,seed_0008,medium,1,2,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.0044778266613547954,208.75,1.0,0.025,7.731481481481482,0.9358724832214765
high,seed_0008,heavy,0,2,CQI k-means,-0.5417882534023877,253.75,0.7,0.4642857142857143,28.194444444444443,0.5682432432432433
high,seed_0008,heavy,0,2,CQI+cost 2-way union (paper method),-0.3,170.0,0.85,0.0,18.88888888888889,0.85
high,seed_0008,heavy,0,2,CQI+cost+switching 3-way union (former headline),-0.3,170.0,0.85,0.0,18.88888888888889,0.85
high,seed_0008,heavy,0,2,CQI+cost+regret-graph 3-way union,-0.3,170.0,0.85,0.0,18.88888888888889,0.85
high,seed_0008,heavy,0,2,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.3,170.0,0.85,0.0,18.88888888888889,0.85
high,seed_0008,heavy,1,2,CQI k-means,-0.6507439067250973,226.25,0.65,0.4230769230769231,25.13888888888889,0.5213399108847867
high,seed_0008,heavy,1,2,CQI+cost 2-way union (paper method),-0.35,165.0,0.825,0.0,18.333333333333332,0.825
high,seed_0008,heavy,1,2,CQI+cost+switching 3-way union (former headline),-0.35,165.0,0.825,0.0,18.333333333333332,0.825
high,seed_0008,heavy,1,2,CQI+cost+regret-graph 3-way union,-0.3,170.0,0.85,0.0,18.88888888888889,0.85
high,seed_0008,heavy,1,2,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.3,170.0,0.85,0.0,18.88888888888889,0.85
high,seed_0009,light,0,5,CQI k-means,0.17842614408942303,730.0,1.0,1.0,13.518518518518519,0.659529702970297
high,seed_0009,light,0,5,CQI+cost 2-way union (paper method),0.20052905974420998,848.75,1.0,1.125,15.717592592592593,0.6851349343161148
high,seed_0009,light,0,5,CQI+cost+switching 3-way union (former headline),0.20052905974420998,848.75,1.0,1.125,15.717592592592593,0.6851349343161148
high,seed_0009,light,0,5,CQI+cost+regret-graph 3-way union,0.20052905974420998,848.75,1.0,1.125,15.717592592592593,0.6851349343161148
high,seed_0009,light,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.20052905974420998,848.75,1.0,1.125,15.717592592592593,0.6851349343161148
high,seed_0009,light,1,5,CQI k-means,0.2796397333153768,1468.75,1.0,1.75,27.199074074074073,0.6052718106093818
high,seed_0009,light,1,5,CQI+cost 2-way union (paper method),0.2984688109900415,1191.25,1.0,1.675,22.060185185185187,0.8775644494260426
high,seed_0009,light,1,5,CQI+cost+switching 3-way union (former headline),0.2984688109900415,1191.25,1.0,1.675,22.060185185185187,0.8775644494260426
high,seed_0009,light,1,5,CQI+cost+regret-graph 3-way union,0.2984688109900415,1191.25,1.0,1.675,22.060185185185187,0.8775644494260426
high,seed_0009,light,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.2984688109900415,1191.25,1.0,1.675,22.060185185185187,0.8775644494260426
high,seed_0009,light,2,5,CQI k-means,0.19616572014365005,810.0,1.0,1.1,15.0,0.682992843201041
high,seed_0009,light,2,5,CQI+cost 2-way union (paper method),0.2224602448078048,1012.5,1.0,1.25,18.75,0.7213060686015831
high,seed_0009,light,2,5,CQI+cost+switching 3-way union (former headline),0.2224602448078048,1012.5,1.0,1.25,18.75,0.7213060686015831
high,seed_0009,light,2,5,CQI+cost+regret-graph 3-way union,0.2224602448078048,1012.5,1.0,1.25,18.75,0.7213060686015831
high,seed_0009,light,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.2224602448078048,1012.5,1.0,1.25,18.75,0.7213060686015831
high,seed_0009,light,3,5,CQI k-means,0.18686660563855603,882.5,1.0,1.05,16.34259259259259,0.6488700270776921
high,seed_0009,light,3,5,CQI+cost 2-way union (paper method),0.18686660563855606,882.5,1.0,1.05,16.34259259259259,0.6488700270776921
high,seed_0009,light,3,5,CQI+cost+switching 3-way union (former headline),0.18686660563855606,882.5,1.0,1.05,16.34259259259259,0.6488700270776921
high,seed_0009,light,3,5,CQI+cost+regret-graph 3-way union,0.18686660563855606,882.5,1.0,1.05,16.34259259259259,0.6488700270776921
high,seed_0009,light,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.18686660563855606,882.5,1.0,1.05,16.34259259259259,0.6488700270776921
high,seed_0009,light,4,5,CQI k-means,0.19906877781356352,1215.0,1.0,1.275,22.5,0.4870824053452116
high,seed_0009,light,4,5,CQI+cost 2-way union (paper method),0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0009,light,4,5,CQI+cost+switching 3-way union (former headline),0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0009,light,4,5,CQI+cost+regret-graph 3-way union,0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0009,light,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.21356183501549258,980.0,1.0,1.2,18.14814814814815,0.7030746705710103
high,seed_0009,medium,0,5,CQI k-means,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0009,medium,0,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0009,medium,0,5,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0009,medium,0,5,CQI+cost+regret-graph 3-way union,0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0009,medium,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.0,200.0,1.0,0.0,7.407407407407407,1.0
high,seed_0009,medium,1,5,CQI k-means,0.1791130664541918,550.0,1.0,1.0,20.37037037037037,1.0
high,seed_0009,medium,1,5,CQI+cost 2-way union (paper method),0.1791130664541918,550.0,1.0,1.0,20.37037037037037,1.0
high,seed_0009,medium,1,5,CQI+cost+switching 3-way union (former headline),0.1791130664541918,550.0,1.0,1.0,20.37037037037037,1.0
high,seed_0009,medium,1,5,CQI+cost+regret-graph 3-way union,0.1791130664541918,550.0,1.0,1.0,20.37037037037037,1.0
high,seed_0009,medium,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.1791130664541918,550.0,1.0,1.0,20.37037037037037,1.0
high,seed_0009,medium,2,5,CQI k-means,0.09403435988845073,383.75,1.0,0.525,14.212962962962964,0.8281985940246046
high,seed_0009,medium,2,5,CQI+cost 2-way union (paper method),0.11194566653386988,418.75,1.0,0.625,15.50925925925926,0.8593032159264931
high,seed_0009,medium,2,5,CQI+cost+switching 3-way union (former headline),0.11194566653386988,418.75,1.0,0.625,15.50925925925926,0.8593032159264931
high,seed_0009,medium,2,5,CQI+cost+regret-graph 3-way union,0.11194566653386988,418.75,1.0,0.625,15.50925925925926,0.8593032159264931
high,seed_0009,medium,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.11194566653386988,418.75,1.0,0.625,15.50925925925926,0.8593032159264931
high,seed_0009,medium,3,5,CQI k-means,0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0009,medium,3,5,CQI+cost 2-way union (paper method),0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0009,medium,3,5,CQI+cost+switching 3-way union (former headline),0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0009,medium,3,5,CQI+cost+regret-graph 3-way union,0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0009,medium,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.08955653322709592,375.0,1.0,0.5,13.88888888888889,0.8211678832116789
high,seed_0009,medium,4,5,CQI k-means,0.06716739992032195,331.25,1.0,0.375,12.268518518518519,0.792607223476298
high,seed_0009,medium,4,5,CQI+cost 2-way union (paper method),0.06716739992032195,331.25,1.0,0.375,12.268518518518519,0.792607223476298
high,seed_0009,medium,4,5,CQI+cost+switching 3-way union (former headline),0.06716739992032195,331.25,1.0,0.375,12.268518518518519,0.792607223476298
high,seed_0009,medium,4,5,CQI+cost+regret-graph 3-way union,0.06716739992032195,331.25,1.0,0.375,12.268518518518519,0.792607223476298
high,seed_0009,medium,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.06716739992032195,331.25,1.0,0.375,12.268518518518519,0.792607223476298
high,seed_0009,heavy,0,5,CQI k-means,-0.5462660800637424,245.0,0.7,0.42857142857142855,27.22222222222222,0.5622950819672131
high,seed_0009,heavy,0,5,CQI+cost 2-way union (paper method),-0.5462660800637424,245.0,0.7,0.42857142857142855,27.22222222222222,0.5622950819672131
high,seed_0009,heavy,0,5,CQI+cost+switching 3-way union (former headline),-0.5462660800637424,245.0,0.7,0.42857142857142855,27.22222222222222,0.5622950819672131
high,seed_0009,heavy,0,5,CQI+cost+regret-graph 3-way union,-0.5462660800637424,245.0,0.7,0.42857142857142855,27.22222222222222,0.5622950819672131
high,seed_0009,heavy,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.5462660800637424,245.0,0.7,0.42857142857142855,27.22222222222222,0.5622950819672131
high,seed_0009,heavy,1,5,CQI k-means,0.0,200.0,1.0,0.0,22.22222222222222,1.0
high,seed_0009,heavy,1,5,CQI+cost 2-way union (paper method),0.0,200.0,1.0,0.0,22.22222222222222,1.0
high,seed_0009,heavy,1,5,CQI+cost+switching 3-way union (former headline),0.0,200.0,1.0,0.0,22.22222222222222,1.0
high,seed_0009,heavy,1,5,CQI+cost+regret-graph 3-way union,0.0,200.0,1.0,0.0,22.22222222222222,1.0
high,seed_0009,heavy,1,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.0,200.0,1.0,0.0,22.22222222222222,1.0
high,seed_0009,heavy,2,5,CQI k-means,-0.55,145.0,0.725,0.0,16.11111111111111,0.725
high,seed_0009,heavy,2,5,CQI+cost 2-way union (paper method),-0.55,145.0,0.725,0.0,16.11111111111111,0.725
high,seed_0009,heavy,2,5,CQI+cost+switching 3-way union (former headline),-0.55,145.0,0.725,0.0,16.11111111111111,0.725
high,seed_0009,heavy,2,5,CQI+cost+regret-graph 3-way union,-0.3,170.0,0.85,0.0,18.88888888888889,0.85
high,seed_0009,heavy,2,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.3,170.0,0.85,0.0,18.88888888888889,0.85
high,seed_0009,heavy,3,5,CQI k-means,-0.9104434667729041,275.0,0.5,1.0,30.555555555555557,0.5
high,seed_0009,heavy,3,5,CQI+cost 2-way union (paper method),-0.8559656401115493,288.75,0.525,1.0,32.083333333333336,0.525
high,seed_0009,heavy,3,5,CQI+cost+switching 3-way union (former headline),-0.8559656401115493,288.75,0.525,1.0,32.083333333333336,0.525
high,seed_0009,heavy,3,5,CQI+cost+regret-graph 3-way union,-0.8559656401115493,288.75,0.525,1.0,32.083333333333336,0.525
high,seed_0009,heavy,3,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.8559656401115493,288.75,0.525,1.0,32.083333333333336,0.525
high,seed_0009,heavy,4,5,CQI k-means,-0.6917882534023876,238.75,0.625,0.52,26.52777777777778,0.516728045325779
high,seed_0009,heavy,4,5,CQI+cost 2-way union (paper method),-0.6917882534023876,238.75,0.625,0.52,26.52777777777778,0.516728045325779
high,seed_0009,heavy,4,5,CQI+cost+switching 3-way union (former headline),-0.6917882534023876,238.75,0.625,0.52,26.52777777777778,0.516728045325779
high,seed_0009,heavy,4,5,CQI+cost+regret-graph 3-way union,-0.6917882534023876,238.75,0.625,0.52,26.52777777777778,0.516728045325779
high,seed_0009,heavy,4,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),-0.6917882534023876,238.75,0.625,0.52,26.52777777777778,0.516728045325779
high,seed_0010,light,0,5,CQI k-means,0.16074381156559345,635.0,1.0,0.9,11.75925925925926,0.6575214023644517
high,seed_0010,light,0,5,CQI+cost 2-way union (paper method),0.16074381156559345,635.0,1.0,0.9,11.75925925925926,0.6575214023644517
high,seed_0010,light,0,5,CQI+cost+switching 3-way union (former headline),0.16074381156559345,635.0,1.0,0.9,11.75925925925926,0.6575214023644517
high,seed_0010,light,0,5,CQI+cost+regret-graph 3-way union,0.16074381156559345,635.0,1.0,0.9,11.75925925925926,0.6575214023644517
high,seed_0010,light,0,5,CQI+cost+switching+regret-graph 4-way union (confirmatory-validated best),0.16074381156559345,635.0,1.0,0.9,11.75925925925926,0.6575214023644517
high,seed_0010,light,1,5,CQI k-means,0.18726731035133787,777.5,1.0,1.05,14.398148148148149,0.6676860416954301
high,seed_0010,light,1,5,CQI+cost 2-way union (paper method),0.18726731035133787,777.5,1.0,1.05,14.398148148148149,0.6676860416954301
