timestamp_s,ue_id,serving_gnb,wideband_cqi,previous_quality,total_rbs,rb_available,wideband_sinr_db,rsrp_dbm,rsrq_db,mcs
10.5,0,gnb_2,14.520000,2,25,7,24.745763,-74.754237,,
10.5,1,gnb_2,13.840000,2,25,7,24.487641,-75.012359,,
10.5,15,gnb_1,14.960000,3,25,7,35.848316,-63.651684,,
10.5,2,gnb_2,13.520000,2,25,7,19.131094,-80.368906,,
10.5,31,gnb_1,14.720000,3,25,7,16.115094,-83.384906,,
10.6,0,gnb_2,14.000000,2,25,7,24.766984,-74.733016,,
10.6,1,gnb_2,13.840000,2,25,7,24.511426,-74.988574,,
10.6,15,gnb_1,14.960000,3,25,7,35.892380,-63.607620,,
10.6,2,gnb_2,13.520000,2,25,7,19.142029,-80.357971,,
10.6,31,gnb_1,14.720000,3,25,7,16.172587,-83.327413,,
10.7,0,gnb_2,14.000000,2,25,7,24.788293,-74.711707,,
10.7,1,gnb_2,14.200000,2,25,7,24.535534,-74.964466,,
10.7,15,gnb_1,14.960000,3,25,7,35.937044,-63.562956,,
10.7,2,gnb_2,13.520000,2,25,7,23.471257,-76.028743,,
10.7,31,gnb_1,13.320000,3,25,7,16.230806,-83.269194,,
10.8,0,gnb_2,14.000000,2,25,7,22.229661,-77.270339,,
